backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
neon,decode,standard,padded,768,14,21845,51226741,312.332105
scalar,encode,standard,padded,1024,0,16384,10636543,1504.248138
scalar,encode,standard,padded,1024,1,16384,10594854,1510.167106
scalar,encode,standard,padded,1024,2,16384,10606085,1508.567959
scalar,encode,standard,padded,1024,3,16384,10598889,1509.592185
scalar,encode,standard,padded,1024,4,16384,10603236,1508.973298
scalar,encode,standard,padded,1024,5,16384,10598488,1509.649301
scalar,encode,standard,padded,1024,6,16384,10593332,1510.384079
scalar,encode,standard,padded,1024,7,16384,10598474,1509.651295
scalar,encode,standard,padded,1024,8,16384,10594690,1510.190482
scalar,encode,standard,padded,1024,9,16384,10598822,1509.601727
scalar,encode,standard,padded,1024,10,16384,10600384,1509.379283
scalar,encode,standard,padded,1024,11,16384,10603169,1508.982833
scalar,encode,standard,padded,1024,12,16384,10595833,1510.027574
scalar,encode,standard,padded,1024,13,16384,10599879,1509.451193
scalar,encode,standard,padded,1024,14,16384,10605907,1508.593277
scalar,decode,standard,padded,1024,0,16384,109216253,146.498342
scalar,decode,standard,padded,1024,1,16384,109512517,146.102020
scalar,decode,standard,padded,1024,2,16384,110159250,145.244271
scalar,decode,standard,padded,1024,3,16384,109425903,146.217665
scalar,decode,standard,padded,1024,4,16384,109416119,146.230740
scalar,decode,standard,padded,1024,5,16384,109515565,146.097954
scalar,decode,standard,padded,1024,6,16384,109436922,146.202942
scalar,decode,standard,padded,1024,7,16384,109422660,146.221998
scalar,decode,standard,padded,1024,8,16384,109420998,146.224219
scalar,decode,standard,padded,1024,9,16384,109428603,146.214057
scalar,decode,standard,padded,1024,10,16384,109431362,146.210371
scalar,decode,standard,padded,1024,11,16384,109437201,146.202570
scalar,decode,standard,padded,1024,12,16384,109410281,146.238542
scalar,decode,standard,padded,1024,13,16384,110238561,145.139776
scalar,decode,standard,padded,1024,14,16384,108510317,147.451417
neon,encode,standard,padded,1024,0,16384,7384359,2166.741893
neon,encode,standard,padded,1024,1,16384,7377850,2168.653470
neon,encode,standard,padded,1024,2,16384,7368649,2171.361399
neon,encode,standard,padded,1024,3,16384,7371023,2170.662064
neon,encode,standard,padded,1024,4,16384,7381823,2167.486270
neon,encode,standard,padded,1024,5,16384,7379726,2168.102176
neon,encode,standard,padded,1024,6,16384,7368221,2171.487527
neon,encode,standard,padded,1024,7,16384,7389410,2165.260826
neon,encode,standard,padded,1024,8,16384,7381254,2167.653355
neon,encode,standard,padded,1024,9,16384,7364574,2172.562867
neon,encode,standard,padded,1024,10,16384,7366721,2171.929682
neon,encode,standard,padded,1024,11,16384,7398224,2162.681206
neon,encode,standard,padded,1024,12,16384,7376973,2168.911287
neon,encode,standard,padded,1024,13,16384,7360329,2173.815872
neon,encode,standard,padded,1024,14,16384,7370775,2170.735099
neon,decode,standard,padded,1024,0,16384,51568904,310.264496
neon,decode,standard,padded,1024,1,16384,51476700,310.820235
neon,decode,standard,padded,1024,2,16384,51463686,310.898835
neon,decode,standard,padded,1024,3,16384,51460097,310.920518
neon,decode,standard,padded,1024,4,16384,51466723,310.880489
neon,decode,standard,padded,1024,5,16384,51472162,310.847638
neon,decode,standard,padded,1024,6,16384,51470033,310.860496
neon,decode,standard,padded,1024,7,16384,51484023,310.776025
neon,decode,standard,padded,1024,8,16384,51470599,310.857078
neon,decode,standard,padded,1024,9,16384,51494494,310.712831
neon,decode,standard,padded,1024,10,16384,51490785,310.735212
neon,decode,standard,padded,1024,11,16384,51481510,310.791195
neon,decode,standard,padded,1024,12,16384,51485487,310.767188
neon,decode,standard,padded,1024,13,16384,51481847,310.789160
neon,decode,standard,padded,1024,14,16384,51485870,310.764876
scalar,encode,standard,padded,4096,0,4096,9875563,1620.160795
scalar,encode,standard,padded,4096,1,4096,9779145,1636.134856
scalar,encode,standard,padded,4096,2,4096,9778754,1636.200277
scalar,encode,standard,padded,4096,3,4096,9780261,1635.948161
scalar,encode,standard,padded,4096,4,4096,9782351,1635.598641
scalar,encode,standard,padded,4096,5,4096,9780358,1635.931936
scalar,encode,standard,padded,4096,6,4096,9779938,1636.002191
scalar,encode,standard,padded,4096,7,4096,9785711,1635.037045
scalar,encode,standard,padded,4096,8,4096,9780510,1635.906512
scalar,encode,standard,padded,4096,9,4096,9782102,1635.640274
scalar,encode,standard,padded,4096,10,4096,9778299,1636.276412
scalar,encode,standard,padded,4096,11,4096,9781293,1635.775556
scalar,encode,standard,padded,4096,12,4096,9780733,1635.869213
scalar,encode,standard,padded,4096,13,4096,9782596,1635.557678
scalar,encode,standard,padded,4096,14,4096,9779209,1636.124149
scalar,decode,standard,padded,4096,0,4096,106540627,150.177453
scalar,decode,standard,padded,4096,1,4096,106523773,150.201214
scalar,decode,standard,padded,4096,2,4096,106575232,150.128690
scalar,decode,standard,padded,4096,3,4096,106458630,150.293123
scalar,decode,standard,padded,4096,4,4096,106449620,150.305844
scalar,decode,standard,padded,4096,5,4096,106488835,150.250493
scalar,decode,standard,padded,4096,6,4096,106437704,150.322671
scalar,decode,standard,padded,4096,7,4096,106430645,150.332642
scalar,decode,standard,padded,4096,8,4096,106537839,150.181383
scalar,decode,standard,padded,4096,9,4096,106467178,150.281057
scalar,decode,standard,padded,4096,10,4096,111640945,143.316594
scalar,decode,standard,padded,4096,11,4096,110729595,144.496148
scalar,decode,standard,padded,4096,12,4096,109618673,145.960534
scalar,decode,standard,padded,4096,13,4096,109212687,146.503126
scalar,decode,standard,padded,4096,14,4096,109227925,146.482687
neon,encode,standard,padded,4096,0,4096,6945516,2303.644538
neon,encode,standard,padded,4096,1,4096,6944432,2304.004129
neon,encode,standard,padded,4096,2,4096,6945046,2303.800436
neon,encode,standard,padded,4096,3,4096,6937383,2306.345203
neon,encode,standard,padded,4096,4,4096,6931333,2308.358291
neon,encode,standard,padded,4096,5,4096,6938241,2306.059994
neon,encode,standard,padded,4096,6,4096,6942007,2304.808970
neon,encode,standard,padded,4096,7,4096,6943609,2304.277214
neon,encode,standard,padded,4096,8,4096,6945500,2303.649845
neon,encode,standard,padded,4096,9,4096,6950958,2301.840984
neon,encode,standard,padded,4096,10,4096,6951633,2301.617476
neon,encode,standard,padded,4096,11,4096,6943662,2304.259626
neon,encode,standard,padded,4096,12,4096,6938269,2306.050688
neon,encode,standard,padded,4096,13,4096,6947599,2302.953869
neon,encode,standard,padded,4096,14,4096,6948346,2302.706284
neon,decode,standard,padded,4096,0,4096,55007197,290.871029
neon,decode,standard,padded,4096,1,4096,54783941,292.056389
neon,decode,standard,padded,4096,2,4096,53869867,297.012057
neon,decode,standard,padded,4096,3,4096,53167313,300.936780
neon,decode,standard,padded,4096,4,4096,53140265,301.089955
neon,decode,standard,padded,4096,5,4096,53131257,301.141003
neon,decode,standard,padded,4096,6,4096,53133647,301.127457
neon,decode,standard,padded,4096,7,4096,53156549,300.997719
neon,decode,standard,padded,4096,8,4096,53139079,301.096675
neon,decode,standard,padded,4096,9,4096,53128780,301.155043
neon,decode,standard,padded,4096,10,4096,53811222,297.335749
neon,decode,standard,padded,4096,11,4096,53226914,300.599806
neon,decode,standard,padded,4096,12,4096,51941031,308.041633
neon,decode,standard,padded,4096,13,4096,51014960,313.633491
neon,decode,standard,padded,4096,14,4096,50784669,315.055711
scalar,encode,standard,padded,65536,0,256,9538206,1677.464295
scalar,encode,standard,padded,65536,1,256,9537656,1677.561028
scalar,encode,standard,padded,65536,2,256,9536345,1677.791649
scalar,encode,standard,padded,65536,3,256,9536361,1677.788834
scalar,encode,standard,padded,65536,4,256,9535919,1677.866601
scalar,encode,standard,padded,65536,5,256,9539217,1677.286511
scalar,encode,standard,padded,65536,6,256,9537169,1677.646689
scalar,encode,standard,padded,65536,7,256,9537987,1677.502811
scalar,encode,standard,padded,65536,8,256,9539326,1677.267346
scalar,encode,standard,padded,65536,9,256,9539571,1677.224269
scalar,encode,standard,padded,65536,10,256,9541906,1676.813836
scalar,encode,standard,padded,65536,11,256,9534673,1678.085866
scalar,encode,standard,padded,65536,12,256,9536990,1677.678177
scalar,encode,standard,padded,65536,13,256,9537034,1677.670437
scalar,encode,standard,padded,65536,14,256,9544195,1676.411683
scalar,decode,standard,padded,65536,0,256,109799230,145.720512
scalar,decode,standard,padded,65536,1,256,110034585,145.408828
scalar,decode,standard,padded,65536,2,256,109937532,145.537195
scalar,decode,standard,padded,65536,3,256,109843983,145.661142
scalar,decode,standard,padded,65536,4,256,109885063,145.606687
scalar,decode,standard,padded,65536,5,256,109835657,145.672184
scalar,decode,standard,padded,65536,6,256,109877903,145.616175
scalar,decode,standard,padded,65536,7,256,109834858,145.673243
scalar,decode,standard,padded,65536,8,256,109950632,145.519855
scalar,decode,standard,padded,65536,9,256,109917035,145.564334
scalar,decode,standard,padded,65536,10,256,109919401,145.561201
scalar,decode,standard,padded,65536,11,256,109840346,145.665965
scalar,decode,standard,padded,65536,12,256,109850993,145.651847
scalar,decode,standard,padded,65536,13,256,109909916,145.573762
scalar,decode,standard,padded,65536,14,256,109924465,145.554495
neon,encode,standard,padded,65536,0,256,6822550,2345.164198
neon,encode,standard,padded,65536,1,256,6826093,2343.946969
neon,encode,standard,padded,65536,2,256,6821686,2345.461225
neon,encode,standard,padded,65536,3,256,6826071,2343.954524
neon,encode,standard,padded,65536,4,256,6826715,2343.733406
neon,encode,standard,padded,65536,5,256,6824007,2344.663480
neon,encode,standard,padded,65536,6,256,6825359,2344.199038
neon,encode,standard,padded,65536,7,256,6826189,2343.914005
neon,encode,standard,padded,65536,8,256,6825721,2344.074714
neon,encode,standard,padded,65536,9,256,6829176,2342.888805
neon,encode,standard,padded,65536,10,256,6827433,2343.486930
neon,encode,standard,padded,65536,11,256,6827140,2343.587505
neon,encode,standard,padded,65536,12,256,6822129,2345.308920
neon,encode,standard,padded,65536,13,256,6826924,2343.661655
neon,encode,standard,padded,65536,14,256,6826590,2343.776322
neon,decode,standard,padded,65536,0,256,50547973,316.530991
neon,decode,standard,padded,65536,1,256,50540803,316.575896
neon,decode,standard,padded,65536,2,256,50549956,316.518574
neon,decode,standard,padded,65536,3,256,50575096,316.361238
neon,decode,standard,padded,65536,4,256,50555335,316.484897
neon,decode,standard,padded,65536,5,256,50547013,316.537003
neon,decode,standard,padded,65536,6,256,50595229,316.235351
neon,decode,standard,padded,65536,7,256,50671526,315.759190
neon,decode,standard,padded,65536,8,256,50590026,316.267875
neon,decode,standard,padded,65536,9,256,50582188,316.316882
neon,decode,standard,padded,65536,10,256,50592278,316.253797
neon,decode,standard,padded,65536,11,256,50591728,316.257235
neon,decode,standard,padded,65536,12,256,50598434,316.215320
neon,decode,standard,padded,65536,13,256,50602487,316.189993
neon,decode,standard,padded,65536,14,256,50633412,315.996876
scalar,encode,standard,unpadded,12,0,1398101,79659759,200.854188
scalar,encode,standard,unpadded,12,1,1398101,79664695,200.841743
scalar,encode,standard,unpadded,12,2,1398101,79656971,200.861218
scalar,encode,standard,unpadded,12,3,1398101,79657276,200.860449
scalar,encode,standard,unpadded,12,4,1398101,79661648,200.849425
scalar,encode,standard,unpadded,12,5,1398101,79666645,200.836827
scalar,encode,standard,unpadded,12,6,1398101,79642825,200.896894
scalar,encode,standard,unpadded,12,7,1398101,79648463,200.882673
scalar,encode,standard,unpadded,12,8,1398101,79736171,200.661707
scalar,encode,standard,unpadded,12,9,1398101,79696690,200.761113
scalar,encode,standard,unpadded,12,10,1398101,79665744,200.839098
scalar,encode,standard,unpadded,12,11,1398101,79692761,200.771011
scalar,encode,standard,unpadded,12,12,1398101,79664544,200.842124
scalar,encode,standard,unpadded,12,13,1398101,79663996,200.843505
scalar,encode,standard,unpadded,12,14,1398101,79658218,200.858073
scalar,decode,standard,unpadded,12,0,1398101,118964515,134.493855
scalar,decode,standard,unpadded,12,1,1398101,118948114,134.512399
scalar,decode,standard,unpadded,12,2,1398101,118947045,134.513608
scalar,decode,standard,unpadded,12,3,1398101,119046888,134.400793
scalar,decode,standard,unpadded,12,4,1398101,118781735,134.700812
scalar,decode,standard,unpadded,12,5,1398101,118934023,134.528336
scalar,decode,standard,unpadded,12,6,1398101,118805854,134.673466
scalar,decode,standard,unpadded,12,7,1398101,118748683,134.738304
scalar,decode,standard,unpadded,12,8,1398101,118777119,134.706047
scalar,decode,standard,unpadded,12,9,1398101,118716392,134.774953
scalar,decode,standard,unpadded,12,10,1398101,118827140,134.649342
scalar,decode,standard,unpadded,12,11,1398101,118759073,134.726516
scalar,decode,standard,unpadded,12,12,1398101,118891821,134.576088
scalar,decode,standard,unpadded,12,13,1398101,118824001,134.652899
scalar,decode,standard,unpadded,12,14,1398101,118815862,134.662123
neon,encode,standard,unpadded,12,0,1398101,22656661,706.193917
neon,encode,standard,unpadded,12,1,1398101,22663079,705.993929
neon,encode,standard,unpadded,12,2,1398101,22658002,706.152122
neon,encode,standard,unpadded,12,3,1398101,22655511,706.229764
neon,encode,standard,unpadded,12,4,1398101,22665874,705.906871
neon,encode,standard,unpadded,12,5,1398101,22659251,706.113198
neon,encode,standard,unpadded,12,6,1398101,22654045,706.275466
neon,encode,standard,unpadded,12,7,1398101,22667645,705.851719
neon,encode,standard,unpadded,12,8,1398101,22660228,706.082754
neon,encode,standard,unpadded,12,9,1398101,22655945,706.216235
neon,encode,standard,unpadded,12,10,1398101,22661977,706.028260
neon,encode,standard,unpadded,12,11,1398101,22660773,706.065772
neon,encode,standard,unpadded,12,12,1398101,22655960,706.215768
neon,encode,standard,unpadded,12,13,1398101,22663308,705.986795
neon,encode,standard,unpadded,12,14,1398101,22663919,705.967762
neon,decode,standard,unpadded,12,0,1398101,53799447,297.400756
neon,decode,standard,unpadded,12,1,1398101,53864333,297.042501
neon,decode,standard,unpadded,12,2,1398101,53794182,297.429863
neon,decode,standard,unpadded,12,3,1398101,53898773,296.852698
neon,decode,standard,unpadded,12,4,1398101,53903823,296.824887
neon,decode,standard,unpadded,12,5,1398101,53865287,297.037240
neon,decode,standard,unpadded,12,6,1398101,53951676,296.561615
neon,decode,standard,unpadded,12,7,1398101,53818451,297.295739
neon,decode,standard,unpadded,12,8,1398101,53860255,297.064991
neon,decode,standard,unpadded,12,9,1398101,53774432,297.539102
neon,decode,standard,unpadded,12,10,1398101,53796069,297.419430
neon,decode,standard,unpadded,12,11,1398101,53913590,296.771114
neon,decode,standard,unpadded,12,12,1398101,53885851,296.923884
neon,decode,standard,unpadded,12,13,1398101,53868730,297.018255
neon,decode,standard,unpadded,12,14,1398101,53815121,297.314136
scalar,encode,standard,unpadded,24,0,699050,72659524,220.204921
scalar,encode,standard,unpadded,24,1,699050,72656704,220.213468
scalar,encode,standard,unpadded,24,2,699050,72666155,220.184827
scalar,encode,standard,unpadded,24,3,699050,72657069,220.212361
scalar,encode,standard,unpadded,24,4,699050,72674015,220.161013
scalar,encode,standard,unpadded,24,5,699050,72654328,220.220669
scalar,encode,standard,unpadded,24,6,699050,72734730,219.977234
scalar,encode,standard,unpadded,24,7,699050,72649491,220.235332
scalar,encode,standard,unpadded,24,8,699050,72640448,220.262749
scalar,encode,standard,unpadded,24,9,699050,72649708,220.234674
scalar,encode,standard,unpadded,24,10,699050,72691841,220.107023
scalar,encode,standard,unpadded,24,11,699050,72665957,220.185427
scalar,encode,standard,unpadded,24,12,699050,72670610,220.171328
scalar,encode,standard,unpadded,24,13,699050,72666845,220.182736
scalar,encode,standard,unpadded,24,14,699050,72665700,220.186205
scalar,decode,standard,unpadded,24,0,699050,114379977,139.884490
scalar,decode,standard,unpadded,24,1,699050,114407882,139.850371
scalar,decode,standard,unpadded,24,2,699050,114416678,139.839620
scalar,decode,standard,unpadded,24,3,699050,114502751,139.734501
scalar,decode,standard,unpadded,24,4,699050,114440501,139.810509
scalar,decode,standard,unpadded,24,5,699050,114413686,139.843277
scalar,decode,standard,unpadded,24,6,699050,114442818,139.807679
scalar,decode,standard,unpadded,24,7,699050,114431716,139.821243
scalar,decode,standard,unpadded,24,8,699050,114415699,139.840816
scalar,decode,standard,unpadded,24,9,699050,114415971,139.840484
scalar,decode,standard,unpadded,24,10,699050,114411081,139.846461
scalar,decode,standard,unpadded,24,11,699050,114491453,139.748290
scalar,decode,standard,unpadded,24,12,699050,114437778,139.813836
scalar,decode,standard,unpadded,24,13,699050,114489655,139.750484
scalar,decode,standard,unpadded,24,14,699050,114471931,139.772122
neon,encode,standard,unpadded,24,0,699050,17403946,919.330866
neon,encode,standard,unpadded,24,1,699050,17292453,925.258247
neon,encode,standard,unpadded,24,2,699050,17231803,928.514836
neon,encode,standard,unpadded,24,3,699050,17388837,920.129664
neon,encode,standard,unpadded,24,4,699050,17205537,929.932308
neon,encode,standard,unpadded,24,5,699050,17270401,926.439678
neon,encode,standard,unpadded,24,6,699050,17557206,911.305862
neon,encode,standard,unpadded,24,7,699050,17618150,908.153509
neon,encode,standard,unpadded,24,8,699050,17570484,910.617189
neon,encode,standard,unpadded,24,9,699050,17402526,919.405881
neon,encode,standard,unpadded,24,10,699050,17367556,921.257127
neon,encode,standard,unpadded,24,11,699050,17516269,913.435660
neon,encode,standard,unpadded,24,12,699050,17441038,917.375717
neon,encode,standard,unpadded,24,13,699050,17463276,916.207517
neon,encode,standard,unpadded,24,14,699050,17483148,915.166121
neon,decode,standard,unpadded,24,0,699050,44408035,360.294815
neon,decode,standard,unpadded,24,1,699050,44383692,360.492425
neon,decode,standard,unpadded,24,2,699050,44395828,360.393881
neon,decode,standard,unpadded,24,3,699050,44413129,360.253490
neon,decode,standard,unpadded,24,4,699050,44388864,360.450422
neon,decode,standard,unpadded,24,5,699050,44391799,360.426590
neon,decode,standard,unpadded,24,6,699050,44396430,360.388994
neon,decode,standard,unpadded,24,7,699050,44403799,360.329186
neon,decode,standard,unpadded,24,8,699050,44468483,359.805050
neon,decode,standard,unpadded,24,9,699050,44382781,360.499824
neon,decode,standard,unpadded,24,10,699050,44390612,360.436228
neon,decode,standard,unpadded,24,11,699050,44390045,360.440832
neon,decode,standard,unpadded,24,12,699050,44378404,360.535380
neon,decode,standard,unpadded,24,13,699050,44428691,360.127305
neon,decode,standard,unpadded,24,14,699050,44369897,360.604505
scalar,encode,standard,unpadded,48,0,349525,69167405,231.322611
scalar,encode,standard,unpadded,48,1,349525,69168894,231.317632
scalar,encode,standard,unpadded,48,2,349525,69160914,231.344322
scalar,encode,standard,unpadded,48,3,349525,69176844,231.291048
scalar,encode,standard,unpadded,48,4,349525,69168906,231.317591
scalar,encode,standard,unpadded,48,5,349525,69170482,231.312321
scalar,encode,standard,unpadded,48,6,349525,69169223,231.316531
scalar,encode,standard,unpadded,48,7,349525,69169045,231.317127
scalar,encode,standard,unpadded,48,8,349525,69174167,231.299999
scalar,encode,standard,unpadded,48,9,349525,69166079,231.327046
scalar,encode,standard,unpadded,48,10,349525,69254358,231.032172
scalar,encode,standard,unpadded,48,11,349525,69158792,231.351420
scalar,encode,standard,unpadded,48,12,349525,69163270,231.336441
scalar,encode,standard,unpadded,48,13,349525,69178521,231.285441
scalar,encode,standard,unpadded,48,14,349525,69190505,231.245382
scalar,decode,standard,unpadded,48,0,349525,111785140,143.131589
scalar,decode,standard,unpadded,48,1,349525,111798608,143.114347
scalar,decode,standard,unpadded,48,2,349525,111798607,143.114348
scalar,decode,standard,unpadded,48,3,349525,111789436,143.126089
scalar,decode,standard,unpadded,48,4,349525,111807124,143.103446
scalar,decode,standard,unpadded,48,5,349525,111912295,142.968963
scalar,decode,standard,unpadded,48,6,349525,111847479,143.051814
scalar,decode,standard,unpadded,48,7,349525,111732114,143.199517
scalar,decode,standard,unpadded,48,8,349525,111723729,143.210264
scalar,decode,standard,unpadded,48,9,349525,111728554,143.204080
scalar,decode,standard,unpadded,48,10,349525,111722939,143.211277
scalar,decode,standard,unpadded,48,11,349525,111755195,143.169942
scalar,decode,standard,unpadded,48,12,349525,111728347,143.204345
scalar,decode,standard,unpadded,48,13,349525,111707845,143.230628
scalar,decode,standard,unpadded,48,14,349525,111682509,143.263120
neon,encode,standard,unpadded,48,0,349525,12087854,1323.641462
neon,encode,standard,unpadded,48,1,349525,11999473,1333.390620
neon,encode,standard,unpadded,48,2,349525,12094203,1322.946600
neon,encode,standard,unpadded,48,3,349525,11965669,1337.157558
neon,encode,standard,unpadded,48,4,349525,11931031,1341.039575
neon,encode,standard,unpadded,48,5,349525,11915054,1342.837787
neon,encode,standard,unpadded,48,6,349525,11863237,1348.703119
neon,encode,standard,unpadded,48,7,349525,11924501,1341.773944
neon,encode,standard,unpadded,48,8,349525,12048894,1327.921446
neon,encode,standard,unpadded,48,9,349525,11880423,1346.752110
neon,encode,standard,unpadded,48,10,349525,11931642,1340.970903
neon,encode,standard,unpadded,48,11,349525,11929879,1341.169071
neon,encode,standard,unpadded,48,12,349525,11919321,1342.357064
neon,encode,standard,unpadded,48,13,349525,11867612,1348.205919
neon,encode,standard,unpadded,48,14,349525,11815696,1354.129688
neon,decode,standard,unpadded,48,0,349525,38972552,410.544958
neon,decode,standard,unpadded,48,1,349525,38917449,411.126247
neon,decode,standard,unpadded,48,2,349525,38976918,410.498971
neon,decode,standard,unpadded,48,3,349525,39079879,409.417459
neon,decode,standard,unpadded,48,4,349525,39137889,408.810622
neon,decode,standard,unpadded,48,5,349525,39116242,409.036858
neon,decode,standard,unpadded,48,6,349525,39115334,409.046354
neon,decode,standard,unpadded,48,7,349525,39138400,408.805284
neon,decode,standard,unpadded,48,8,349525,39113149,409.069204
neon,decode,standard,unpadded,48,9,349525,39110949,409.092215
neon,decode,standard,unpadded,48,10,349525,39139052,408.798474
neon,decode,standard,unpadded,48,11,349525,39165248,408.525046
neon,decode,standard,unpadded,48,12,349525,41521710,385.340217
neon,decode,standard,unpadded,48,13,349525,39806316,401.945881
neon,decode,standard,unpadded,48,14,349525,39116543,409.033711
scalar,encode,standard,unpadded,64,0,262144,26725683,598.675065
scalar,encode,standard,unpadded,64,1,262144,26747271,598.191868
scalar,encode,standard,unpadded,64,2,262144,26742343,598.302101
scalar,encode,standard,unpadded,64,3,262144,26713839,598.940497
scalar,encode,standard,unpadded,64,4,262144,26744588,598.251878
scalar,encode,standard,unpadded,64,5,262144,26724560,598.700222
scalar,encode,standard,unpadded,64,6,262144,26714211,598.932156
scalar,encode,standard,unpadded,64,7,262144,26722177,598.753612
scalar,encode,standard,unpadded,64,8,262144,26712553,598.969331
scalar,encode,standard,unpadded,64,9,262144,26794851,597.129650
scalar,encode,standard,unpadded,64,10,262144,26721700,598.764300
scalar,encode,standard,unpadded,64,11,262144,26715699,598.898797
scalar,encode,standard,unpadded,64,12,262144,26730533,598.566441
scalar,encode,standard,unpadded,64,13,262144,26711427,598.994580
scalar,encode,standard,unpadded,64,14,262144,26721452,598.769857
scalar,decode,standard,unpadded,64,0,262144,112205616,142.595358
scalar,decode,standard,unpadded,64,1,262144,112245517,142.544668
scalar,decode,standard,unpadded,64,2,262144,112246515,142.543401
scalar,decode,standard,unpadded,64,3,262144,112294408,142.482607
scalar,decode,standard,unpadded,64,4,262144,112336412,142.429331
scalar,decode,standard,unpadded,64,5,262144,112296018,142.480564
scalar,decode,standard,unpadded,64,6,262144,112301300,142.473863
scalar,decode,standard,unpadded,64,7,262144,112395655,142.354257
scalar,decode,standard,unpadded,64,8,262144,112274865,142.507408
scalar,decode,standard,unpadded,64,9,262144,112346367,142.416710
scalar,decode,standard,unpadded,64,10,262144,112343434,142.420428
scalar,decode,standard,unpadded,64,11,262144,112346962,142.415956
scalar,decode,standard,unpadded,64,12,262144,112420000,142.323430
scalar,decode,standard,unpadded,64,13,262144,112367472,142.389961
scalar,decode,standard,unpadded,64,14,262144,112369462,142.387440
neon,encode,standard,unpadded,64,0,262144,15272669,1047.623045
neon,encode,standard,unpadded,64,1,262144,15277570,1047.286970
neon,encode,standard,unpadded,64,2,262144,15254215,1048.890421
neon,encode,standard,unpadded,64,3,262144,15255981,1048.769004
neon,encode,standard,unpadded,64,4,262144,15262006,1048.354980
neon,encode,standard,unpadded,64,5,262144,15260407,1048.464828
neon,encode,standard,unpadded,64,6,262144,15243494,1049.628123
neon,encode,standard,unpadded,64,7,262144,15266991,1048.012670
neon,encode,standard,unpadded,64,8,262144,15278664,1047.211981
neon,encode,standard,unpadded,64,9,262144,15342308,1042.867866
neon,encode,standard,unpadded,64,10,262144,15277101,1047.319122
neon,encode,standard,unpadded,64,11,262144,15269313,1047.853299
neon,encode,standard,unpadded,64,12,262144,15271759,1047.685470
neon,encode,standard,unpadded,64,13,262144,15264002,1048.217892
neon,encode,standard,unpadded,64,14,262144,15261904,1048.361987
neon,decode,standard,unpadded,64,0,262144,45514452,351.536694
neon,decode,standard,unpadded,64,1,262144,45588658,350.964488
neon,decode,standard,unpadded,64,2,262144,45523561,351.466354
neon,decode,standard,unpadded,64,3,262144,45475863,351.834994
neon,decode,standard,unpadded,64,4,262144,45552901,351.239979
neon,decode,standard,unpadded,64,5,262144,45527518,351.435806
neon,decode,standard,unpadded,64,6,262144,45566486,351.135262
neon,decode,standard,unpadded,64,7,262144,45539844,351.340685
neon,decode,standard,unpadded,64,8,262144,45523394,351.467643
neon,decode,standard,unpadded,64,9,262144,45500206,351.646760
neon,decode,standard,unpadded,64,10,262144,45491318,351.715464
neon,decode,standard,unpadded,64,11,262144,45520557,351.489548
neon,decode,standard,unpadded,64,12,262144,45546182,351.291794
neon,decode,standard,unpadded,64,13,262144,45569747,351.110135
neon,decode,standard,unpadded,64,14,262144,45537146,351.361502
scalar,encode,standard,unpadded,96,0,174762,39597144,404.068005
scalar,encode,standard,unpadded,96,1,174762,39568130,404.364294
scalar,encode,standard,unpadded,96,2,174762,39572367,404.320999
scalar,encode,standard,unpadded,96,3,174762,39571274,404.332167
scalar,encode,standard,unpadded,96,4,174762,39650617,403.523077
scalar,encode,standard,unpadded,96,5,174762,39563404,404.412597
scalar,encode,standard,unpadded,96,6,174762,39572595,404.318670
scalar,encode,standard,unpadded,96,7,174762,39560773,404.439493
scalar,encode,standard,unpadded,96,8,174762,39566827,404.377611
scalar,encode,standard,unpadded,96,9,174762,39561743,404.429576
scalar,encode,standard,unpadded,96,10,174762,39570912,404.335866
scalar,encode,standard,unpadded,96,11,174762,39567929,404.366348
scalar,encode,standard,unpadded,96,12,174762,39579056,404.252667
scalar,encode,standard,unpadded,96,13,174762,39566908,404.376783
scalar,encode,standard,unpadded,96,14,174762,39566765,404.378244
scalar,decode,standard,unpadded,96,0,174762,110683556,144.555700
scalar,decode,standard,unpadded,96,1,174762,110633462,144.621154
scalar,decode,standard,unpadded,96,2,174762,110622579,144.635382
scalar,decode,standard,unpadded,96,3,174762,110621349,144.636990
scalar,decode,standard,unpadded,96,4,174762,111363238,143.673435
scalar,decode,standard,unpadded,96,5,174762,111045891,144.084025
scalar,decode,standard,unpadded,96,6,174762,110652154,144.596724
scalar,decode,standard,unpadded,96,7,174762,110717031,144.511994
scalar,decode,standard,unpadded,96,8,174762,110725728,144.500644
scalar,decode,standard,unpadded,96,9,174762,110730923,144.493864
scalar,decode,standard,unpadded,96,10,174762,110706929,144.525181
scalar,decode,standard,unpadded,96,11,174762,110718563,144.509995
scalar,decode,standard,unpadded,96,12,174762,110668718,144.575082
scalar,decode,standard,unpadded,96,13,174762,110680874,144.559203
scalar,decode,standard,unpadded,96,14,174762,110756691,144.460247
neon,encode,standard,unpadded,96,0,174762,9325534,1715.712898
neon,encode,standard,unpadded,96,1,174762,9276776,1724.730549
neon,encode,standard,unpadded,96,2,174762,9322036,1716.356702
neon,encode,standard,unpadded,96,3,174762,9327093,1715.426121
neon,encode,standard,unpadded,96,4,174762,9334723,1714.023969
neon,encode,standard,unpadded,96,5,174762,9328834,1715.105978
neon,encode,standard,unpadded,96,6,174762,9391055,1703.742441
neon,encode,standard,unpadded,96,7,174762,9309190,1718.725148
