backend,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
avx512-vbmi,standard,unpadded,768,1,21845,703174,22753.622659
avx512-vbmi,standard,unpadded,768,2,21845,710468,22520.023223
avx512-vbmi,standard,unpadded,768,3,21845,715557,22359.862121
avx512-vbmi,standard,unpadded,768,4,21845,705217,22687.705854
avx512-vbmi,standard,unpadded,768,5,21845,716658,22325.510717
avx512-vbmi,standard,unpadded,768,6,21845,713072,22437.784487
avx512-vbmi,standard,unpadded,768,7,21845,706399,22649.743076
avx512-vbmi,standard,unpadded,768,8,21845,712391,22459.233566
avx512-vbmi,standard,unpadded,768,9,21845,706920,22633.050217
avx512-vbmi,standard,unpadded,768,10,21845,715637,22357.362545
avx512-vbmi,standard,unpadded,768,11,21845,708694,22576.395256
avx512-vbmi,standard,unpadded,768,12,21845,711599,22484.230387
avx512-vbmi,standard,unpadded,768,13,21845,714344,22397.830540
avx512-vbmi,standard,unpadded,768,14,21845,717651,22294.619334
scalar,standard,unpadded,1024,0,16384,8094756,1976.588300
scalar,standard,unpadded,1024,1,16384,8049371,1987.732955
scalar,standard,unpadded,1024,2,16384,8034021,1991.530766
scalar,standard,unpadded,1024,3,16384,8013433,1996.647379
scalar,standard,unpadded,1024,4,16384,8158856,1961.059247
scalar,standard,unpadded,1024,5,16384,8105937,1973.861874
scalar,standard,unpadded,1024,6,16384,8029473,1992.658796
scalar,standard,unpadded,1024,7,16384,8021067,1994.747083
scalar,standard,unpadded,1024,8,16384,8025135,1993.735931
scalar,standard,unpadded,1024,9,16384,8032048,1992.019968
scalar,standard,unpadded,1024,10,16384,8031066,1992.263543
scalar,standard,unpadded,1024,11,16384,8033911,1991.558034
scalar,standard,unpadded,1024,12,16384,8039732,1990.116088
scalar,standard,unpadded,1024,13,16384,8040764,1989.860665
scalar,standard,unpadded,1024,14,16384,8040294,1989.976983
ssse3-sse4.1,standard,unpadded,1024,0,16384,1961672,8156.307476
ssse3-sse4.1,standard,unpadded,1024,1,16384,1961372,8157.555018
ssse3-sse4.1,standard,unpadded,1024,2,16384,1964848,8143.123539
ssse3-sse4.1,standard,unpadded,1024,3,16384,1966371,8136.816501
ssse3-sse4.1,standard,unpadded,1024,4,16384,1966111,8137.892520
ssse3-sse4.1,standard,unpadded,1024,5,16384,1962224,8154.012997
ssse3-sse4.1,standard,unpadded,1024,6,16384,1966211,8137.478633
ssse3-sse4.1,standard,unpadded,1024,7,16384,1976941,8093.311839
ssse3-sse4.1,standard,unpadded,1024,8,16384,1969837,8122.499476
ssse3-sse4.1,standard,unpadded,1024,9,16384,1963986,8146.697583
ssse3-sse4.1,standard,unpadded,1024,10,16384,1968295,8128.862797
ssse3-sse4.1,standard,unpadded,1024,11,16384,1964568,8144.284138
ssse3-sse4.1,standard,unpadded,1024,12,16384,1958636,8168.950229
ssse3-sse4.1,standard,unpadded,1024,13,16384,1972663,8110.863336
ssse3-sse4.1,standard,unpadded,1024,14,16384,1963515,8148.651780
avx2,standard,unpadded,1024,0,16384,1737139,9210.546767
avx2,standard,unpadded,1024,1,16384,1727992,9259.302126
avx2,standard,unpadded,1024,2,16384,1731649,9239.747778
avx2,standard,unpadded,1024,3,16384,1734805,9222.938601
avx2,standard,unpadded,1024,4,16384,1731589,9240.067938
avx2,standard,unpadded,1024,5,16384,1728874,9254.578413
avx2,standard,unpadded,1024,6,16384,1732500,9235.209235
avx2,standard,unpadded,1024,7,16384,1732731,9233.978038
avx2,standard,unpadded,1024,8,16384,1729936,9248.897069
avx2,standard,unpadded,1024,9,16384,1733272,9231.095870
avx2,standard,unpadded,1024,10,16384,1730827,9244.135896
avx2,standard,unpadded,1024,11,16384,1732130,9237.181967
avx2,standard,unpadded,1024,12,16384,1731829,9238.787432
avx2,standard,unpadded,1024,13,16384,1731729,9239.320933
avx2,standard,unpadded,1024,14,16384,1731840,9238.728751
avx512-vbmi,standard,unpadded,1024,0,16384,1276864,12530.700216
avx512-vbmi,standard,unpadded,1024,1,16384,1279158,12508.228069
avx512-vbmi,standard,unpadded,1024,2,16384,1276062,12538.575712
avx512-vbmi,standard,unpadded,1024,3,16384,1275521,12543.893828
avx512-vbmi,standard,unpadded,1024,4,16384,1279368,12506.174924
avx512-vbmi,standard,unpadded,1024,5,16384,1280470,12495.411841
avx512-vbmi,standard,unpadded,1024,6,16384,1275040,12548.625925
avx512-vbmi,standard,unpadded,1024,7,16384,1277515,12524.314783
avx512-vbmi,standard,unpadded,1024,8,16384,1279368,12506.174924
avx512-vbmi,standard,unpadded,1024,9,16384,1274499,12553.952573
avx512-vbmi,standard,unpadded,1024,10,16384,1275261,12546.451275
avx512-vbmi,standard,unpadded,1024,11,16384,1276703,12532.280413
avx512-vbmi,standard,unpadded,1024,12,16384,1276583,12533.458459
avx512-vbmi,standard,unpadded,1024,13,16384,1276743,12531.887780
avx512-vbmi,standard,unpadded,1024,14,16384,1277044,12528.934007
scalar,standard,unpadded,65536,0,256,7334906,2181.350381
scalar,standard,unpadded,65536,1,256,7325318,2184.205518
scalar,standard,unpadded,65536,2,256,7314698,2187.376704
scalar,standard,unpadded,65536,3,256,7310951,2188.497775
scalar,standard,unpadded,65536,4,256,7315029,2187.277726
scalar,standard,unpadded,65536,5,256,7300602,2191.600090
scalar,standard,unpadded,65536,6,256,7308767,2189.151741
scalar,standard,unpadded,65536,7,256,7304568,2190.410165
scalar,standard,unpadded,65536,8,256,7300982,2191.486022
scalar,standard,unpadded,65536,9,256,7309328,2188.983721
scalar,standard,unpadded,65536,10,256,7302936,2190.899660
scalar,standard,unpadded,65536,11,256,7299820,2191.834867
scalar,standard,unpadded,65536,12,256,7298928,2192.102731
scalar,standard,unpadded,65536,13,256,7302004,2191.179298
scalar,standard,unpadded,65536,14,256,7295572,2193.111109
ssse3-sse4.1,standard,unpadded,65536,0,256,1513008,10574.960608
ssse3-sse4.1,standard,unpadded,65536,1,256,1517677,10542.427671
ssse3-sse4.1,standard,unpadded,65536,2,256,1515933,10554.556171
ssse3-sse4.1,standard,unpadded,65536,3,256,1519721,10528.248277
ssse3-sse4.1,standard,unpadded,65536,4,256,1519510,10529.710236
ssse3-sse4.1,standard,unpadded,65536,5,256,1731690,9239.529015
ssse3-sse4.1,standard,unpadded,65536,6,256,1518759,10534.916995
ssse3-sse4.1,standard,unpadded,65536,7,256,1523507,10502.084992
ssse3-sse4.1,standard,unpadded,65536,8,256,1525001,10491.796399
ssse3-sse4.1,standard,unpadded,65536,9,256,1525401,10489.045176
ssse3-sse4.1,standard,unpadded,65536,10,256,1520972,10519.588789
ssse3-sse4.1,standard,unpadded,65536,11,256,1518669,10535.541319
ssse3-sse4.1,standard,unpadded,65536,12,256,1526493,10481.541678
ssse3-sse4.1,standard,unpadded,65536,13,256,1527175,10476.860871
ssse3-sse4.1,standard,unpadded,65536,14,256,1523287,10503.601751
avx2,standard,unpadded,65536,0,256,815094,19629.637809
avx2,standard,unpadded,65536,1,256,818931,19537.665566
avx2,standard,unpadded,65536,2,256,817108,19581.254865
avx2,standard,unpadded,65536,3,256,818771,19541.483516
avx2,standard,unpadded,65536,4,256,819162,19532.156033
avx2,standard,unpadded,65536,5,256,820604,19497.833303
avx2,standard,unpadded,65536,6,256,821066,19486.862201
avx2,standard,unpadded,65536,7,256,819483,19524.505084
avx2,standard,unpadded,65536,8,256,820595,19498.047149
avx2,standard,unpadded,65536,9,256,820053,19510.934049
avx2,standard,unpadded,65536,10,256,821947,19465.975300
avx2,standard,unpadded,65536,11,256,823671,19425.231676
avx2,standard,unpadded,65536,12,256,816948,19585.089871
avx2,standard,unpadded,65536,13,256,812710,19687.219303
avx2,standard,unpadded,65536,14,256,817709,19566.863028
avx512-vbmi,standard,unpadded,65536,0,256,272012,58820.934371
avx512-vbmi,standard,unpadded,65536,1,256,273355,58531.945638
avx512-vbmi,standard,unpadded,65536,2,256,266011,60147.888621
avx512-vbmi,standard,unpadded,65536,3,256,266111,60125.286065
avx512-vbmi,standard,unpadded,65536,4,256,267914,59720.656629
avx512-vbmi,standard,unpadded,65536,5,256,276901,57782.384318
avx512-vbmi,standard,unpadded,65536,6,256,283163,56504.557446
avx512-vbmi,standard,unpadded,65536,7,256,283003,56536.503147
avx512-vbmi,standard,unpadded,65536,8,256,283744,56388.857562
avx512-vbmi,standard,unpadded,65536,9,256,275890,57994.128095
avx512-vbmi,standard,unpadded,65536,10,256,270950,59051.485514
avx512-vbmi,standard,unpadded,65536,11,256,272473,58721.414599
avx512-vbmi,standard,unpadded,65536,12,256,271762,58875.045076
avx512-vbmi,standard,unpadded,65536,13,256,263707,60673.398886
avx512-vbmi,standard,unpadded,65536,14,256,256503,62377.438081
scalar,url-safe,padded,12,0,1398101,51377653,311.419367
scalar,url-safe,padded,12,1,1398101,51331627,311.698598
scalar,url-safe,padded,12,2,1398101,51291391,311.943113
scalar,url-safe,padded,12,3,1398101,51316559,311.790122
scalar,url-safe,padded,12,4,1398101,51302822,311.873608
scalar,url-safe,padded,12,5,1398101,51299456,311.894071
scalar,url-safe,padded,12,6,1398101,51252337,312.180812
scalar,url-safe,padded,12,7,1398101,51458997,310.927090
scalar,url-safe,padded,12,8,1398101,51272495,312.058077
scalar,url-safe,padded,12,9,1398101,51308383,311.839806
scalar,url-safe,padded,12,10,1398101,51516204,310.581816
scalar,url-safe,padded,12,11,1398101,51572050,310.245495
scalar,url-safe,padded,12,12,1398101,51587969,310.149760
scalar,url-safe,padded,12,13,1398101,51604490,310.050466
scalar,url-safe,padded,12,14,1398101,51438568,311.050576
ssse3-sse4.1,url-safe,padded,12,0,1398101,27193223,588.381752
ssse3-sse4.1,url-safe,padded,12,1,1398101,26206335,610.539253
ssse3-sse4.1,url-safe,padded,12,2,1398101,25541915,626.421166
ssse3-sse4.1,url-safe,padded,12,3,1398101,25537156,626.537904
ssse3-sse4.1,url-safe,padded,12,4,1398101,25572954,625.660852
ssse3-sse4.1,url-safe,padded,12,5,1398101,25610414,624.745706
ssse3-sse4.1,url-safe,padded,12,6,1398101,25599624,625.009031
ssse3-sse4.1,url-safe,padded,12,7,1398101,25545662,626.329284
ssse3-sse4.1,url-safe,padded,12,8,1398101,25586670,625.325460
ssse3-sse4.1,url-safe,padded,12,9,1398101,25550181,626.218506
ssse3-sse4.1,url-safe,padded,12,10,1398101,25508482,627.242193
ssse3-sse4.1,url-safe,padded,12,11,1398101,25541103,626.441081
ssse3-sse4.1,url-safe,padded,12,12,1398101,25511068,627.178611
ssse3-sse4.1,url-safe,padded,12,13,1398101,25981001,615.834478
ssse3-sse4.1,url-safe,padded,12,14,1398101,25506328,627.295163
scalar,url-safe,padded,24,0,699050,47419493,337.413661
scalar,url-safe,padded,24,1,699050,47430264,337.337037
scalar,url-safe,padded,24,2,699050,47444661,337.234673
scalar,url-safe,padded,24,3,699050,47502149,336.826545
scalar,url-safe,padded,24,4,699050,47698168,335.442333
scalar,url-safe,padded,24,5,699050,47552574,336.469373
scalar,url-safe,padded,24,6,699050,47422729,337.390637
scalar,url-safe,padded,24,7,699050,47458507,337.136285
scalar,url-safe,padded,24,8,699050,47602408,336.117130
scalar,url-safe,padded,24,9,699050,47881202,334.160048
scalar,url-safe,padded,24,10,699050,48083303,332.755525
scalar,url-safe,padded,24,11,699050,48296374,331.287495
scalar,url-safe,padded,24,12,699050,48518021,329.774059
scalar,url-safe,padded,24,13,699050,48757492,328.154384
scalar,url-safe,padded,24,14,699050,48914647,327.100076
ssse3-sse4.1,url-safe,padded,24,0,699050,14536471,1100.678751
ssse3-sse4.1,url-safe,padded,24,1,699050,14550607,1099.609435
ssse3-sse4.1,url-safe,padded,24,2,699050,14560876,1098.833940
ssse3-sse4.1,url-safe,padded,24,3,699050,14562299,1098.726564
ssse3-sse4.1,url-safe,padded,24,4,699050,14573901,1097.851889
ssse3-sse4.1,url-safe,padded,24,5,699050,14566587,1098.403129
ssse3-sse4.1,url-safe,padded,24,6,699050,14583399,1097.136871
ssse3-sse4.1,url-safe,padded,24,7,699050,14568691,1098.244499
ssse3-sse4.1,url-safe,padded,24,8,699050,14599680,1095.913386
ssse3-sse4.1,url-safe,padded,24,9,699050,14588138,1096.780462
ssse3-sse4.1,url-safe,padded,24,10,699050,14585293,1096.994400
ssse3-sse4.1,url-safe,padded,24,11,699050,14651006,1092.074138
ssse3-sse4.1,url-safe,padded,24,12,699050,14731607,1086.099075
ssse3-sse4.1,url-safe,padded,24,13,699050,14589190,1096.701376
ssse3-sse4.1,url-safe,padded,24,14,699050,14579651,1097.418912
avx2,url-safe,padded,24,0,699050,13492496,1185.843208
avx2,url-safe,padded,24,1,699050,13461808,1188.546497
avx2,url-safe,padded,24,2,699050,13488618,1186.184140
avx2,url-safe,padded,24,3,699050,13496764,1185.468216
avx2,url-safe,padded,24,4,699050,13511541,1184.171720
avx2,url-safe,padded,24,5,699050,13500060,1185.178787
avx2,url-safe,padded,24,6,699050,13502645,1184.951892
avx2,url-safe,padded,24,7,699050,13533463,1182.253555
avx2,url-safe,padded,24,8,699050,13535857,1182.044457
avx2,url-safe,padded,24,9,699050,13545275,1181.222584
avx2,url-safe,padded,24,10,699050,13540516,1181.637741
avx2,url-safe,padded,24,11,699050,13526079,1182.898957
avx2,url-safe,padded,24,12,699050,13509898,1184.315732
avx2,url-safe,padded,24,13,699050,13509558,1184.345538
avx2,url-safe,padded,24,14,699050,13502926,1184.927233
scalar,url-safe,padded,48,0,349525,46883283,341.272704
scalar,url-safe,padded,48,1,349525,46653462,342.953857
scalar,url-safe,padded,48,2,349525,46688698,342.695030
scalar,url-safe,padded,48,3,349525,46635547,343.085603
scalar,url-safe,padded,48,4,349525,45884905,348.698221
scalar,url-safe,padded,48,5,349525,45906966,348.530651
scalar,url-safe,padded,48,6,349525,45558621,351.195545
scalar,url-safe,padded,48,7,349525,45535427,351.374431
scalar,url-safe,padded,48,8,349525,45531450,351.405122
scalar,url-safe,padded,48,9,349525,45525018,351.454770
scalar,url-safe,padded,48,10,349525,45642148,350.552843
scalar,url-safe,padded,48,11,349525,45753087,349.702846
scalar,url-safe,padded,48,12,349525,46162768,346.599336
scalar,url-safe,padded,48,13,349525,46205729,346.277076
scalar,url-safe,padded,48,14,349525,45658629,350.426307
ssse3-sse4.1,url-safe,padded,48,0,349525,8093624,1976.862867
ssse3-sse4.1,url-safe,padded,48,1,349525,8115965,1971.421112
ssse3-sse4.1,url-safe,padded,48,2,349525,8126917,1968.764384
ssse3-sse4.1,url-safe,padded,48,3,349525,8127708,1968.572781
ssse3-sse4.1,url-safe,padded,48,4,349525,8123400,1969.616754
ssse3-sse4.1,url-safe,padded,48,5,349525,8114523,1971.771445
ssse3-sse4.1,url-safe,padded,48,6,349525,8113241,1972.083011
ssse3-sse4.1,url-safe,padded,48,7,349525,8112420,1972.282592
ssse3-sse4.1,url-safe,padded,48,8,349525,8097831,1975.835843
ssse3-sse4.1,url-safe,padded,48,9,349525,8117008,1971.167793
ssse3-sse4.1,url-safe,padded,48,10,349525,8098663,1975.632860
ssse3-sse4.1,url-safe,padded,48,11,349525,8115204,1971.605981
ssse3-sse4.1,url-safe,padded,48,12,349525,8124332,1969.390805
ssse3-sse4.1,url-safe,padded,48,13,349525,8124903,1969.252401
ssse3-sse4.1,url-safe,padded,48,14,349525,8135753,1966.626167
avx2,url-safe,padded,48,0,349525,7071500,2262.601250
avx2,url-safe,padded,48,1,349525,7060530,2266.116671
avx2,url-safe,padded,48,2,349525,7069096,2263.370697
avx2,url-safe,padded,48,3,349525,7057774,2267.001570
avx2,url-safe,padded,48,4,349525,7049649,2269.614380
avx2,url-safe,padded,48,5,349525,7060499,2266.126621
avx2,url-safe,padded,48,6,349525,7069186,2263.341881
avx2,url-safe,padded,48,7,349525,7069536,2263.229827
avx2,url-safe,padded,48,8,349525,7068083,2263.695084
avx2,url-safe,padded,48,9,349525,7061231,2265.891704
avx2,url-safe,padded,48,10,349525,7055019,2267.886839
avx2,url-safe,padded,48,11,349525,7057403,2267.120744
avx2,url-safe,padded,48,12,349525,7053626,2268.334718
avx2,url-safe,padded,48,13,349525,7048346,2270.033954
avx2,url-safe,padded,48,14,349525,7046764,2270.543577
avx512-vbmi,url-safe,padded,48,0,349525,7185385,2226.740076
avx512-vbmi,url-safe,padded,48,1,349525,7148555,2238.212442
avx512-vbmi,url-safe,padded,48,2,349525,7160057,2234.616951
avx512-vbmi,url-safe,padded,48,3,349525,7165588,2232.892087
avx512-vbmi,url-safe,padded,48,4,349525,7161740,2234.091819
avx512-vbmi,url-safe,padded,48,5,349525,7160387,2234.513964
avx512-vbmi,url-safe,padded,48,6,349525,7142073,2240.243798
avx512-vbmi,url-safe,padded,48,7,349525,7168323,2232.040150
avx512-vbmi,url-safe,padded,48,8,349525,7165397,2232.951606
avx512-vbmi,url-safe,padded,48,9,349525,7163803,2233.448455
avx512-vbmi,url-safe,padded,48,10,349525,7152953,2236.836275
avx512-vbmi,url-safe,padded,48,11,349525,7163263,2233.616823
avx512-vbmi,url-safe,padded,48,12,349525,7164055,2233.369892
avx512-vbmi,url-safe,padded,48,13,349525,7154086,2236.482025
avx512-vbmi,url-safe,padded,48,14,349525,7157763,2235.333126
scalar,url-safe,padded,64,0,262144,17430147,917.949803
scalar,url-safe,padded,64,1,262144,17414217,918.789515
scalar,url-safe,padded,64,2,262144,17419808,918.494624
scalar,url-safe,padded,64,3,262144,17423455,918.302369
scalar,url-safe,padded,64,4,262144,17417103,918.637273
scalar,url-safe,padded,64,5,262144,17419267,918.523150
scalar,url-safe,padded,64,6,262144,17424196,918.263316
scalar,url-safe,padded,64,7,262144,17491443,914.732993
scalar,url-safe,padded,64,8,262144,17439835,917.439873
scalar,url-safe,padded,64,9,262144,17437471,917.564250
scalar,url-safe,padded,64,10,262144,17440326,917.414044
scalar,url-safe,padded,64,11,262144,17419306,918.521094
scalar,url-safe,padded,64,12,262144,17411492,918.933311
scalar,url-safe,padded,64,13,262144,17422823,918.335680
scalar,url-safe,padded,64,14,262144,17593965,909.402741
ssse3-sse4.1,url-safe,padded,64,0,262144,8760910,1826.294300
ssse3-sse4.1,url-safe,padded,64,1,262144,8572164,1866.506520
ssse3-sse4.1,url-safe,padded,64,2,262144,8459482,1891.368762
ssse3-sse4.1,url-safe,padded,64,3,262144,8471546,1888.675337
ssse3-sse4.1,url-safe,padded,64,4,262144,8468950,1889.254276
ssse3-sse4.1,url-safe,padded,64,5,262144,8452950,1892.830314
ssse3-sse4.1,url-safe,padded,64,6,262144,8491102,1884.325497
ssse3-sse4.1,url-safe,padded,64,7,262144,8467788,1889.513531
ssse3-sse4.1,url-safe,padded,64,8,262144,8467337,1889.614173
ssse3-sse4.1,url-safe,padded,64,9,262144,8470042,1889.010704
ssse3-sse4.1,url-safe,padded,64,10,262144,8454413,1892.502767
ssse3-sse4.1,url-safe,padded,64,11,262144,8472988,1888.353908
ssse3-sse4.1,url-safe,padded,64,12,262144,8470593,1888.887826
ssse3-sse4.1,url-safe,padded,64,13,262144,8476745,1887.516966
ssse3-sse4.1,url-safe,padded,64,14,262144,8470123,1888.992639
avx2,url-safe,padded,64,0,262144,16261798,983.901042
avx2,url-safe,padded,64,1,262144,16230339,985.808121
avx2,url-safe,padded,64,2,262144,16216653,986.640092
avx2,url-safe,padded,64,3,262144,16233144,985.637779
avx2,url-safe,padded,64,4,262144,16245147,984.909524
avx2,url-safe,padded,64,5,262144,16233645,985.607361
avx2,url-safe,padded,64,6,262144,16230189,985.817232
avx2,url-safe,padded,64,7,262144,16236761,985.418212
avx2,url-safe,padded,64,8,262144,16204841,987.359271
avx2,url-safe,padded,64,9,262144,16200061,987.650602
avx2,url-safe,padded,64,10,262144,16202116,987.525333
avx2,url-safe,padded,64,11,262144,16181106,988.807564
avx2,url-safe,padded,64,12,262144,16181356,988.792287
avx2,url-safe,padded,64,13,262144,16171428,989.399328
avx2,url-safe,padded,64,14,262144,16178160,988.987623
avx512-vbmi,url-safe,padded,64,0,262144,16346908,978.778372
avx512-vbmi,url-safe,padded,64,1,262144,16305270,981.277832
avx512-vbmi,url-safe,padded,64,2,262144,16154225,990.452962
avx512-vbmi,url-safe,padded,64,3,262144,16195454,987.931552
avx512-vbmi,url-safe,padded,64,4,262144,16228335,985.929857
avx512-vbmi,url-safe,padded,64,5,262144,16235949,985.467496
avx512-vbmi,url-safe,padded,64,6,262144,16219739,986.452371
avx512-vbmi,url-safe,padded,64,7,262144,16360855,977.944001
avx512-vbmi,url-safe,padded,64,8,262144,16208338,987.146245
avx512-vbmi,url-safe,padded,64,9,262144,16186997,988.447703
avx512-vbmi,url-safe,padded,64,10,262144,16182129,988.745053
avx512-vbmi,url-safe,padded,64,11,262144,16168252,989.593680
avx512-vbmi,url-safe,padded,64,12,262144,16184202,988.618407
avx512-vbmi,url-safe,padded,64,13,262144,16164184,989.842729
avx512-vbmi,url-safe,padded,64,14,262144,16180625,988.836958
scalar,url-safe,padded,96,0,174762,26183943,611.059189
scalar,url-safe,padded,96,1,174762,26275566,608.928423
scalar,url-safe,padded,96,2,174762,26284924,608.711631
scalar,url-safe,padded,96,3,174762,26215943,610.313311
scalar,url-safe,padded,96,4,174762,26163295,611.541435
scalar,url-safe,padded,96,5,174762,26236794,609.828280
scalar,url-safe,padded,96,6,174762,26258404,609.326407
scalar,url-safe,padded,96,7,174762,26293690,608.508694
scalar,url-safe,padded,96,8,174762,26206456,610.534250
scalar,url-safe,padded,96,9,174762,26210604,610.437629
scalar,url-safe,padded,96,10,174762,26240230,609.748427
scalar,url-safe,padded,96,11,174762,26135622,612.188949
scalar,url-safe,padded,96,12,174762,26132186,612.269443
scalar,url-safe,padded,96,13,174762,26129812,612.325070
scalar,url-safe,padded,96,14,174762,26206766,610.527028
ssse3-sse4.1,url-safe,padded,96,0,174762,4091662,3910.376508
ssse3-sse4.1,url-safe,padded,96,1,174762,4200386,3809.159197
ssse3-sse4.1,url-safe,padded,96,2,174762,4227728,3784.524209
ssse3-sse4.1,url-safe,padded,96,3,174762,4132799,3871.453454
ssse3-sse4.1,url-safe,padded,96,4,174762,4161473,3844.777790
ssse3-sse4.1,url-safe,padded,96,5,174762,4132047,3872.158028
ssse3-sse4.1,url-safe,padded,96,6,174762,4135174,3869.229920
ssse3-sse4.1,url-safe,padded,96,7,174762,4140023,3864.698086
ssse3-sse4.1,url-safe,padded,96,8,174762,4142738,3862.165303
ssse3-sse4.1,url-safe,padded,96,9,174762,4134863,3869.520941
ssse3-sse4.1,url-safe,padded,96,10,174762,4164929,3841.587447
ssse3-sse4.1,url-safe,padded,96,11,174762,4127619,3876.311977
ssse3-sse4.1,url-safe,padded,96,12,174762,4141855,3862.988677
ssse3-sse4.1,url-safe,padded,96,13,174762,4129222,3874.807159
ssse3-sse4.1,url-safe,padded,96,14,174762,4188514,3819.955947
avx2,url-safe,padded,96,0,174762,3938063,4062.895633
avx2,url-safe,padded,96,1,174762,3935598,4065.440364
avx2,url-safe,padded,96,2,174762,3932281,4068.869688
avx2,url-safe,padded,96,3,174762,3938083,4062.874999
avx2,url-safe,padded,96,4,174762,3919076,4082.579405
avx2,url-safe,padded,96,5,174762,3930798,4070.404779
avx2,url-safe,padded,96,6,174762,3924967,4076.451844
avx2,url-safe,padded,96,7,174762,3926501,4074.859261
avx2,url-safe,padded,96,8,174762,3925078,4076.336563
avx2,url-safe,padded,96,9,174762,3927933,4073.373697
avx2,url-safe,padded,96,10,174762,3929756,4071.484073
avx2,url-safe,padded,96,11,174762,3933543,4067.564271
avx2,url-safe,padded,96,12,174762,3937782,4063.185561
avx2,url-safe,padded,96,13,174762,3929016,4072.250906
avx2,url-safe,padded,96,14,174762,3936790,4064.209410
avx512-vbmi,url-safe,padded,96,0,174762,3394700,4713.211466
avx512-vbmi,url-safe,padded,96,1,174762,3415418,4684.621023
avx512-vbmi,url-safe,padded,96,2,174762,3432240,4661.660888
avx512-vbmi,url-safe,padded,96,3,174762,3425187,4671.259982
avx512-vbmi,url-safe,padded,96,4,174762,3415038,4685.142293
avx512-vbmi,url-safe,padded,96,5,174762,3425297,4671.109969
avx512-vbmi,url-safe,padded,96,6,174762,3429605,4665.242489
avx512-vbmi,url-safe,padded,96,7,174762,3413004,4687.934431
avx512-vbmi,url-safe,padded,96,8,174762,3419145,4679.514605
avx512-vbmi,url-safe,padded,96,9,174762,3415208,4684.909079
avx512-vbmi,url-safe,padded,96,10,174762,3410940,4690.771155
avx512-vbmi,url-safe,padded,96,11,174762,3412143,4689.117357
avx512-vbmi,url-safe,padded,96,12,174762,3411882,4689.476062
avx512-vbmi,url-safe,padded,96,13,174762,3411341,4690.219760
avx512-vbmi,url-safe,padded,96,14,174762,3409607,4692.605032
scalar,url-safe,padded,192,0,87381,16810380,951.789250
scalar,url-safe,padded,192,1,87381,16736201,956.007816
scalar,url-safe,padded,192,2,87381,16746781,955.403845
scalar,url-safe,padded,192,3,87381,16753644,955.012472
scalar,url-safe,padded,192,4,87381,16735159,956.067341
scalar,url-safe,padded,192,5,87381,16793729,952.732950
scalar,url-safe,padded,192,6,87381,16734749,956.090764
scalar,url-safe,padded,192,7,87381,16748334,955.315255
scalar,url-safe,padded,192,8,87381,16755457,954.909136
scalar,url-safe,padded,192,9,87381,16761959,954.538725
scalar,url-safe,padded,192,10,87381,16753694,955.009621
scalar,url-safe,padded,192,11,87381,16755297,954.918254
scalar,url-safe,padded,192,12,87381,16753344,955.029573
scalar,url-safe,padded,192,13,87381,16767560,954.219872
scalar,url-safe,padded,192,14,87381,16770155,954.072217
ssse3-sse4.1,url-safe,padded,192,0,87381,2766076,5784.345392
ssse3-sse4.1,url-safe,padded,192,1,87381,2799699,5714.878265
ssse3-sse4.1,url-safe,padded,192,2,87381,2801273,5711.667147
ssse3-sse4.1,url-safe,padded,192,3,87381,2810871,5692.164089
ssse3-sse4.1,url-safe,padded,192,4,87381,2809948,5694.033827
ssse3-sse4.1,url-safe,padded,192,5,87381,2811542,5690.805602
ssse3-sse4.1,url-safe,padded,192,6,87381,2810069,5693.788645
ssse3-sse4.1,url-safe,padded,192,7,87381,2813044,5687.767047
ssse3-sse4.1,url-safe,padded,192,8,87381,2814247,5685.335710
ssse3-sse4.1,url-safe,padded,192,9,87381,2810400,5693.118049
ssse3-sse4.1,url-safe,padded,192,10,87381,3227285,4957.708713
ssse3-sse4.1,url-safe,padded,192,11,87381,2962977,5399.953818
ssse3-sse4.1,url-safe,padded,192,12,87381,2842219,5629.382875
ssse3-sse4.1,url-safe,padded,192,13,87381,2871805,5571.387669
ssse3-sse4.1,url-safe,padded,192,14,87381,2871926,5571.152935
avx2,url-safe,padded,192,0,87381,2260895,7076.816466
avx2,url-safe,padded,192,1,87381,2153243,7430.623931
avx2,url-safe,padded,192,2,87381,2096146,7633.026977
avx2,url-safe,padded,192,3,87381,2083191,7680.495435
avx2,url-safe,padded,192,4,87381,2103209,7607.393733
avx2,url-safe,padded,192,5,87381,2091376,7650.436347
avx2,url-safe,padded,192,6,87381,2094833,7637.811207
avx2,url-safe,padded,192,7,87381,2077169,7702.762252
avx2,url-safe,padded,192,8,87381,2087349,7665.195885
avx2,url-safe,padded,192,9,87381,2136160,7490.047077
avx2,url-safe,padded,192,10,87381,2106986,7593.756658
avx2,url-safe,padded,192,11,87381,2087669,7664.020956
avx2,url-safe,padded,192,12,87381,2088361,7661.481403
avx2,url-safe,padded,192,13,87381,2123086,7536.170916
avx2,url-safe,padded,192,14,87381,2100093,7618.681156
avx512-vbmi,url-safe,padded,192,0,87381,1808834,8845.443509
avx512-vbmi,url-safe,padded,192,1,87381,1822972,8776.842960
avx512-vbmi,url-safe,padded,192,2,87381,1806800,8855.401242
avx512-vbmi,url-safe,padded,192,3,87381,1812532,8827.396683
avx512-vbmi,url-safe,padded,192,4,87381,1819684,8792.701900
