backend,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
ssse3-sse4.1,standard,unpadded,12,10,1398101,40722798,392.900217
ssse3-sse4.1,standard,unpadded,12,11,1398101,40455435,395.496827
ssse3-sse4.1,standard,unpadded,12,12,1398101,40909019,391.111705
ssse3-sse4.1,standard,unpadded,12,13,1398101,40262503,397.391990
ssse3-sse4.1,standard,unpadded,12,14,1398101,41394603,386.523726
scalar,standard,unpadded,24,0,699050,56158351,284.908379
scalar,standard,unpadded,24,1,699050,56274570,284.319982
scalar,standard,unpadded,24,2,699050,56111173,285.147928
scalar,standard,unpadded,24,3,699050,56042053,285.499618
scalar,standard,unpadded,24,4,699050,55954307,285.947331
scalar,standard,unpadded,24,5,699050,55930112,286.071030
scalar,standard,unpadded,24,6,699050,56054978,285.433789
scalar,standard,unpadded,24,7,699050,56196493,284.715004
scalar,standard,unpadded,24,8,699050,56126742,285.068831
scalar,standard,unpadded,24,9,699050,55944259,285.998689
scalar,standard,unpadded,24,10,699050,56133625,285.033877
scalar,standard,unpadded,24,11,699050,56053224,285.442720
scalar,standard,unpadded,24,12,699050,56057201,285.422469
scalar,standard,unpadded,24,13,699050,56010213,285.661916
scalar,standard,unpadded,24,14,699050,56201263,284.690839
ssse3-sse4.1,standard,unpadded,24,0,699050,26287959,608.643096
ssse3-sse4.1,standard,unpadded,24,1,699050,26143788,611.999483
ssse3-sse4.1,standard,unpadded,24,2,699050,26175117,611.266981
ssse3-sse4.1,standard,unpadded,24,3,699050,26245239,609.633798
ssse3-sse4.1,standard,unpadded,24,4,699050,26114934,612.675672
ssse3-sse4.1,standard,unpadded,24,5,699050,26241752,609.714806
ssse3-sse4.1,standard,unpadded,24,6,699050,26193642,610.834673
ssse3-sse4.1,standard,unpadded,24,7,699050,26000338,615.376029
ssse3-sse4.1,standard,unpadded,24,8,699050,26051955,614.156778
ssse3-sse4.1,standard,unpadded,24,9,699050,26127146,612.389303
ssse3-sse4.1,standard,unpadded,24,10,699050,26026006,614.769118
ssse3-sse4.1,standard,unpadded,24,11,699050,26106347,612.877196
ssse3-sse4.1,standard,unpadded,24,12,699050,26132396,612.266274
ssse3-sse4.1,standard,unpadded,24,13,699050,26195235,610.797526
ssse3-sse4.1,standard,unpadded,24,14,699050,26227876,610.037379
avx2,standard,unpadded,24,0,699050,25666780,623.373276
avx2,standard,unpadded,24,1,699050,25580578,625.473933
avx2,standard,unpadded,24,2,699050,25422109,629.372832
avx2,standard,unpadded,24,3,699050,25590196,625.238851
avx2,standard,unpadded,24,4,699050,25569186,625.752605
avx2,standard,unpadded,24,5,699050,25610153,624.751626
avx2,standard,unpadded,24,6,699050,25635721,624.128525
avx2,standard,unpadded,24,7,699050,25537567,626.527372
avx2,standard,unpadded,24,8,699050,25632265,624.212677
avx2,standard,unpadded,24,9,699050,25529392,626.727998
avx2,standard,unpadded,24,10,699050,25562164,625.924501
avx2,standard,unpadded,24,11,699050,25549159,626.243108
avx2,standard,unpadded,24,12,699050,25527809,626.766862
avx2,standard,unpadded,24,13,699050,25797998,620.202573
avx2,standard,unpadded,24,14,699050,25598030,625.047503
scalar,standard,unpadded,48,0,349525,55241225,289.638485
scalar,standard,unpadded,48,1,349525,55195008,289.881011
scalar,standard,unpadded,48,2,349525,55152779,290.102965
scalar,standard,unpadded,48,3,349525,55117803,290.287056
scalar,standard,unpadded,48,4,349525,55093417,290.415545
scalar,standard,unpadded,48,5,349525,55136889,290.186571
scalar,standard,unpadded,48,6,349525,55080453,290.483899
scalar,standard,unpadded,48,7,349525,55055175,290.617272
scalar,standard,unpadded,48,8,349525,55191222,289.900897
scalar,standard,unpadded,48,9,349525,55069021,290.544202
scalar,standard,unpadded,48,10,349525,54994772,290.936468
scalar,standard,unpadded,48,11,349525,55049865,290.645304
scalar,standard,unpadded,48,12,349525,54907798,291.397312
scalar,standard,unpadded,48,13,349525,54937614,291.239163
scalar,standard,unpadded,48,14,349525,54916454,291.351382
ssse3-sse4.1,standard,unpadded,48,0,349525,19145276,835.714499
ssse3-sse4.1,standard,unpadded,48,1,349525,19162918,834.945113
ssse3-sse4.1,standard,unpadded,48,2,349525,19122202,836.722922
ssse3-sse4.1,standard,unpadded,48,3,349525,19177346,834.316946
ssse3-sse4.1,standard,unpadded,48,4,349525,19154193,835.325442
ssse3-sse4.1,standard,unpadded,48,5,349525,19144704,835.739468
ssse3-sse4.1,standard,unpadded,48,6,349525,19193416,833.618400
ssse3-sse4.1,standard,unpadded,48,7,349525,19306188,828.749038
ssse3-sse4.1,standard,unpadded,48,8,349525,19142771,835.823860
ssse3-sse4.1,standard,unpadded,48,9,349525,19375149,825.799313
ssse3-sse4.1,standard,unpadded,48,10,349525,19162989,834.942020
ssse3-sse4.1,standard,unpadded,48,11,349525,19176113,834.370591
ssse3-sse4.1,standard,unpadded,48,12,349525,19202182,833.237845
ssse3-sse4.1,standard,unpadded,48,13,349525,19157278,835.190925
ssse3-sse4.1,standard,unpadded,48,14,349525,19221348,832.407006
avx2,standard,unpadded,48,0,349525,18428677,868.211253
avx2,standard,unpadded,48,1,349525,18433425,867.987623
avx2,standard,unpadded,48,2,349525,18425571,868.357607
avx2,standard,unpadded,48,3,349525,18554063,862.343991
avx2,standard,unpadded,48,4,349525,18664400,857.246134
avx2,standard,unpadded,48,5,349525,18586263,860.850013
avx2,standard,unpadded,48,6,349525,18478049,865.891455
avx2,standard,unpadded,48,7,349525,18633853,858.651442
avx2,standard,unpadded,48,8,349525,18482688,865.674124
avx2,standard,unpadded,48,9,349525,18433796,867.970153
avx2,standard,unpadded,48,10,349525,18462991,866.597657
avx2,standard,unpadded,48,11,349525,18459014,866.784366
avx2,standard,unpadded,48,12,349525,18447843,867.309243
avx2,standard,unpadded,48,13,349525,18437052,867.816869
avx2,standard,unpadded,48,14,349525,18450127,867.201876
avx512-vbmi,standard,unpadded,48,0,349525,18772163,852.325049
avx512-vbmi,standard,unpadded,48,1,349525,18747467,853.447815
avx512-vbmi,standard,unpadded,48,2,349525,18824020,849.977037
avx512-vbmi,standard,unpadded,48,3,349525,18804253,850.870531
avx512-vbmi,standard,unpadded,48,4,349525,18759970,852.879015
avx512-vbmi,standard,unpadded,48,5,349525,18762665,852.756511
avx512-vbmi,standard,unpadded,48,6,349525,18822097,850.063877
avx512-vbmi,standard,unpadded,48,7,349525,18742157,853.689612
avx512-vbmi,standard,unpadded,48,8,349525,18783664,851.803181
avx512-vbmi,standard,unpadded,48,9,349525,18710798,855.120382
avx512-vbmi,standard,unpadded,48,10,349525,18727228,854.370158
avx512-vbmi,standard,unpadded,48,11,349525,18709555,855.177194
avx512-vbmi,standard,unpadded,48,12,349525,18733110,854.101895
avx512-vbmi,standard,unpadded,48,13,349525,18727699,854.348670
avx512-vbmi,standard,unpadded,48,14,349525,18718532,854.767069
scalar,standard,unpadded,64,0,262144,55123013,290.259896
scalar,standard,unpadded,64,1,262144,55106321,290.347817
scalar,standard,unpadded,64,2,262144,55734544,287.075104
scalar,standard,unpadded,64,3,262144,55948787,285.975816
scalar,standard,unpadded,64,4,262144,56079984,285.306786
scalar,standard,unpadded,64,5,262144,56145527,284.973726
scalar,standard,unpadded,64,6,262144,56288207,284.251371
scalar,standard,unpadded,64,7,262144,56026343,285.579946
scalar,standard,unpadded,64,8,262144,55918490,286.130759
scalar,standard,unpadded,64,9,262144,56163552,284.882267
scalar,standard,unpadded,64,10,262144,56714638,282.114117
scalar,standard,unpadded,64,11,262144,56370601,283.835895
scalar,standard,unpadded,64,12,262144,56212133,284.636059
scalar,standard,unpadded,64,13,262144,56090584,285.252869
scalar,standard,unpadded,64,14,262144,56288156,284.251628
ssse3-sse4.1,standard,unpadded,64,0,262144,21383318,748.246834
ssse3-sse4.1,standard,unpadded,64,1,262144,21733337,736.196195
ssse3-sse4.1,standard,unpadded,64,2,262144,21467506,745.312474
ssse3-sse4.1,standard,unpadded,64,3,262144,21427771,746.694558
ssse3-sse4.1,standard,unpadded,64,4,262144,21452648,745.828673
ssse3-sse4.1,standard,unpadded,64,5,262144,21588795,741.125199
ssse3-sse4.1,standard,unpadded,64,6,262144,21401572,747.608634
ssse3-sse4.1,standard,unpadded,64,7,262144,21376765,748.476208
ssse3-sse4.1,standard,unpadded,64,8,262144,21570230,741.763069
ssse3-sse4.1,standard,unpadded,64,9,262144,21689905,737.670359
ssse3-sse4.1,standard,unpadded,64,10,262144,21452678,745.827630
ssse3-sse4.1,standard,unpadded,64,11,262144,21517460,743.582189
ssse3-sse4.1,standard,unpadded,64,12,262144,21251700,752.880946
ssse3-sse4.1,standard,unpadded,64,13,262144,21286827,751.638560
ssse3-sse4.1,standard,unpadded,64,14,262144,21229539,753.666860
avx2,standard,unpadded,64,0,262144,27674449,578.150626
avx2,standard,unpadded,64,1,262144,28287643,565.617998
avx2,standard,unpadded,64,2,262144,27697022,577.679434
avx2,standard,unpadded,64,3,262144,28052250,570.364231
avx2,standard,unpadded,64,4,262144,27972730,571.985645
avx2,standard,unpadded,64,5,262144,27510070,581.605209
avx2,standard,unpadded,64,6,262144,27417115,583.577083
avx2,standard,unpadded,64,7,262144,27365477,584.678279
avx2,standard,unpadded,64,8,262144,27334910,585.332090
avx2,standard,unpadded,64,9,262144,27285477,586.392534
avx2,standard,unpadded,64,10,262144,27243969,587.285942
avx2,standard,unpadded,64,11,262144,27354077,584.921948
avx2,standard,unpadded,64,12,262144,27303350,586.008677
avx2,standard,unpadded,64,13,262144,27390635,584.141258
avx2,standard,unpadded,64,14,262144,27335972,585.309350
avx512-vbmi,standard,unpadded,64,0,262144,30177050,530.204245
avx512-vbmi,standard,unpadded,64,1,262144,30104162,531.487972
avx512-vbmi,standard,unpadded,64,2,262144,30139348,530.867489
avx512-vbmi,standard,unpadded,64,3,262144,30120584,531.198200
avx512-vbmi,standard,unpadded,64,4,262144,30067944,532.128169
avx512-vbmi,standard,unpadded,64,5,262144,30110504,531.376027
avx512-vbmi,standard,unpadded,64,6,262144,30053587,532.382374
avx512-vbmi,standard,unpadded,64,7,262144,30056523,532.330370
avx512-vbmi,standard,unpadded,64,8,262144,30032056,532.764057
avx512-vbmi,standard,unpadded,64,9,262144,30005847,533.229407
avx512-vbmi,standard,unpadded,64,10,262144,30161691,530.474236
avx512-vbmi,standard,unpadded,64,11,262144,30604033,522.806912
avx512-vbmi,standard,unpadded,64,12,262144,30639160,522.207528
avx512-vbmi,standard,unpadded,64,13,262144,30377967,526.697524
avx512-vbmi,standard,unpadded,64,14,262144,30820140,519.141055
scalar,standard,unpadded,96,0,174762,54679127,292.615114
scalar,standard,unpadded,96,1,174762,54685629,292.580322
scalar,standard,unpadded,96,2,174762,54799885,291.970302
scalar,standard,unpadded,96,3,174762,54725004,292.369809
scalar,standard,unpadded,96,4,174762,54759569,292.185261
scalar,standard,unpadded,96,5,174762,54720786,292.392345
scalar,standard,unpadded,96,6,174762,54632560,292.864529
scalar,standard,unpadded,96,7,174762,54809903,291.916936
scalar,standard,unpadded,96,8,174762,54913879,291.364210
scalar,standard,unpadded,96,9,174762,54618083,292.942156
scalar,standard,unpadded,96,10,174762,54544013,293.339967
scalar,standard,unpadded,96,11,174762,54478590,293.692237
scalar,standard,unpadded,96,12,174762,54429538,293.956913
scalar,standard,unpadded,96,13,174762,54491284,293.623820
scalar,standard,unpadded,96,14,174762,54442883,293.884858
ssse3-sse4.1,standard,unpadded,96,0,174762,16114631,992.882739
ssse3-sse4.1,standard,unpadded,96,1,174762,16147593,990.855972
ssse3-sse4.1,standard,unpadded,96,2,174762,16441917,973.118826
ssse3-sse4.1,standard,unpadded,96,3,174762,16537427,967.498690
ssse3-sse4.1,standard,unpadded,96,4,174762,16613340,963.077802
ssse3-sse4.1,standard,unpadded,96,5,174762,16606397,963.480457
ssse3-sse4.1,standard,unpadded,96,6,174762,16436517,973.438531
ssse3-sse4.1,standard,unpadded,96,7,174762,16395921,975.848747
ssse3-sse4.1,standard,unpadded,96,8,174762,16226461,986.039961
ssse3-sse4.1,standard,unpadded,96,9,174762,16079445,995.055424
ssse3-sse4.1,standard,unpadded,96,10,174762,16103601,993.562804
ssse3-sse4.1,standard,unpadded,96,11,174762,16102338,993.640735
ssse3-sse4.1,standard,unpadded,96,12,174762,16207255,987.208442
ssse3-sse4.1,standard,unpadded,96,13,174762,16140079,991.317265
ssse3-sse4.1,standard,unpadded,96,14,174762,16119450,992.585911
avx2,standard,unpadded,96,0,174762,15586316,1026.537571
avx2,standard,unpadded,96,1,174762,15512208,1031.441750
avx2,standard,unpadded,96,2,174762,15292955,1046.229389
avx2,standard,unpadded,96,3,174762,15519020,1030.989003
avx2,standard,unpadded,96,4,174762,15260944,1048.423935
avx2,standard,unpadded,96,5,174762,15234514,1050.242821
avx2,standard,unpadded,96,6,174762,15243441,1049.627769
avx2,standard,unpadded,96,7,174762,15273418,1047.567674
avx2,standard,unpadded,96,8,174762,15243131,1049.649115
avx2,standard,unpadded,96,9,174762,15337790,1043.171080
avx2,standard,unpadded,96,10,174762,15316509,1044.620479
avx2,standard,unpadded,96,11,174762,15243832,1049.600846
avx2,standard,unpadded,96,12,174762,15459017,1034.990709
avx2,standard,unpadded,96,13,174762,15245235,1049.504253
avx2,standard,unpadded,96,14,174762,15305578,1045.366530
avx512-vbmi,standard,unpadded,96,0,174762,16803408,952.184162
avx512-vbmi,standard,unpadded,96,1,174762,16796524,952.574412
avx512-vbmi,standard,unpadded,96,2,174762,16784762,953.241932
avx512-vbmi,standard,unpadded,96,3,174762,16986783,941.905184
avx512-vbmi,standard,unpadded,96,4,174762,16919095,945.673451
avx512-vbmi,standard,unpadded,96,5,174762,16876144,948.080258
avx512-vbmi,standard,unpadded,96,6,174762,16824838,950.971353
avx512-vbmi,standard,unpadded,96,7,174762,16797135,952.539761
avx512-vbmi,standard,unpadded,96,8,174762,16764154,954.413743
avx512-vbmi,standard,unpadded,96,9,174762,16763553,954.447960
avx512-vbmi,standard,unpadded,96,10,174762,16782328,953.380184
avx512-vbmi,standard,unpadded,96,11,174762,16746029,955.446749
avx512-vbmi,standard,unpadded,96,12,174762,16739126,955.840763
avx512-vbmi,standard,unpadded,96,13,174762,16745078,955.501011
avx512-vbmi,standard,unpadded,96,14,174762,16747132,955.383821
scalar,standard,unpadded,192,0,87381,55462312,288.483087
scalar,standard,unpadded,192,1,87381,55296810,289.346510
scalar,standard,unpadded,192,2,87381,55544887,288.054218
scalar,standard,unpadded,192,3,87381,55438506,288.606965
scalar,standard,unpadded,192,4,87381,55564614,287.951950
scalar,standard,unpadded,192,5,87381,55337466,289.133929
scalar,standard,unpadded,192,6,87381,55425853,288.672850
scalar,standard,unpadded,192,7,87381,55370198,288.963008
scalar,standard,unpadded,192,8,87381,55464586,288.471259
scalar,standard,unpadded,192,9,87381,55351754,289.059295
scalar,standard,unpadded,192,10,87381,55318070,289.235307
scalar,standard,unpadded,192,11,87381,55313121,289.261186
scalar,standard,unpadded,192,12,87381,55739914,287.046352
scalar,standard,unpadded,192,13,87381,55350091,289.067979
scalar,standard,unpadded,192,14,87381,55249240,289.595639
ssse3-sse4.1,standard,unpadded,192,0,87381,15052021,1062.976126
ssse3-sse4.1,standard,unpadded,192,1,87381,15086035,1060.579467
ssse3-sse4.1,standard,unpadded,192,2,87381,15059485,1062.449278
ssse3-sse4.1,standard,unpadded,192,3,87381,15081756,1060.880375
ssse3-sse4.1,standard,unpadded,192,4,87381,15058924,1062.488858
ssse3-sse4.1,standard,unpadded,192,5,87381,15063793,1062.145435
ssse3-sse4.1,standard,unpadded,192,6,87381,15105492,1059.213362
ssse3-sse4.1,standard,unpadded,192,7,87381,15130048,1057.494263
ssse3-sse4.1,standard,unpadded,192,8,87381,15144335,1056.496635
ssse3-sse4.1,standard,unpadded,192,9,87381,15118917,1058.272822
ssse3-sse4.1,standard,unpadded,192,10,87381,15115120,1058.538666
ssse3-sse4.1,standard,unpadded,192,11,87381,15133545,1057.249902
ssse3-sse4.1,standard,unpadded,192,12,87381,15260914,1048.425996
ssse3-sse4.1,standard,unpadded,192,13,87381,15417829,1037.755638
ssse3-sse4.1,standard,unpadded,192,14,87381,15332288,1043.545423
avx2,standard,unpadded,192,0,87381,14070153,1137.154583
avx2,standard,unpadded,192,1,87381,14073069,1136.918960
avx2,standard,unpadded,192,2,87381,13937423,1147.984026
avx2,standard,unpadded,192,3,87381,14092345,1135.363842
avx2,standard,unpadded,192,4,87381,14060885,1137.904119
avx2,standard,unpadded,192,5,87381,14005672,1142.389952
avx2,standard,unpadded,192,6,87381,14010871,1141.966047
avx2,standard,unpadded,192,7,87381,13920111,1149.411737
avx2,standard,unpadded,192,8,87381,13861811,1154.245933
avx2,standard,unpadded,192,9,87381,14051819,1138.638276
avx2,standard,unpadded,192,10,87381,13877611,1152.931795
avx2,standard,unpadded,192,11,87381,13858384,1154.531363
avx2,standard,unpadded,192,12,87381,14045226,1139.172767
avx2,standard,unpadded,192,13,87381,13980725,1144.428416
avx2,standard,unpadded,192,14,87381,13963482,1145.841629
avx512-vbmi,standard,unpadded,192,0,87381,13680229,1169.566603
avx512-vbmi,standard,unpadded,192,1,87381,13683375,1169.297704
avx512-vbmi,standard,unpadded,192,2,87381,13613223,1175.323358
avx512-vbmi,standard,unpadded,192,3,87381,13631026,1173.788309
avx512-vbmi,standard,unpadded,192,4,87381,13698784,1167.982426
avx512-vbmi,standard,unpadded,192,5,87381,13602483,1176.251348
avx512-vbmi,standard,unpadded,192,6,87381,13670911,1170.363772
avx512-vbmi,standard,unpadded,192,7,87381,13738048,1164.644276
avx512-vbmi,standard,unpadded,192,8,87381,13769597,1161.975835
avx512-vbmi,standard,unpadded,192,9,87381,13687102,1168.979304
avx512-vbmi,standard,unpadded,192,10,87381,13614926,1175.176344
avx512-vbmi,standard,unpadded,192,11,87381,13653037,1171.895965
avx512-vbmi,standard,unpadded,192,12,87381,13676962,1169.845976
avx512-vbmi,standard,unpadded,192,13,87381,13629323,1173.934976
avx512-vbmi,standard,unpadded,192,14,87381,13937052,1148.014585
scalar,standard,unpadded,384,0,43690,55001564,290.896380
scalar,standard,unpadded,384,1,43690,54956449,291.135183
scalar,standard,unpadded,384,2,43690,55164541,290.036962
scalar,standard,unpadded,384,3,43690,54948294,291.178391
scalar,standard,unpadded,384,4,43690,54926974,291.291413
scalar,standard,unpadded,384,5,43690,54942884,291.207063
scalar,standard,unpadded,384,6,43690,54880637,291.537357
scalar,standard,unpadded,384,7,43690,54850179,291.699246
scalar,standard,unpadded,384,8,43690,54764268,292.156847
scalar,standard,unpadded,384,9,43690,54799234,291.970429
scalar,standard,unpadded,384,10,43690,54809904,291.913590
scalar,standard,unpadded,384,11,43690,54975365,291.035009
scalar,standard,unpadded,384,12,43690,54975585,291.033845
scalar,standard,unpadded,384,13,43690,55200538,289.847825
scalar,standard,unpadded,384,14,43690,54967441,291.076964
ssse3-sse4.1,standard,unpadded,384,0,43690,13724081,1165.816193
ssse3-sse4.1,standard,unpadded,384,1,43690,13918017,1149.571513
ssse3-sse4.1,standard,unpadded,384,2,43690,13646115,1172.476991
ssse3-sse4.1,standard,unpadded,384,3,43690,13633862,1173.530718
ssse3-sse4.1,standard,unpadded,384,4,43690,14090060,1135.534970
ssse3-sse4.1,standard,unpadded,384,5,43690,14170121,1129.119212
ssse3-sse4.1,standard,unpadded,384,6,43690,14256264,1122.296547
ssse3-sse4.1,standard,unpadded,384,7,43690,14242467,1123.383741
ssse3-sse4.1,standard,unpadded,384,8,43690,14315625,1117.642845
ssse3-sse4.1,standard,unpadded,384,9,43690,14136377,1131.814457
ssse3-sse4.1,standard,unpadded,384,10,43690,14121480,1133.008428
ssse3-sse4.1,standard,unpadded,384,11,43690,14063531,1137.677007
ssse3-sse4.1,standard,unpadded,384,12,43690,14128583,1132.438820
ssse3-sse4.1,standard,unpadded,384,13,43690,13859807,1154.399615
ssse3-sse4.1,standard,unpadded,384,14,43690,14103356,1134.464439
avx2,standard,unpadded,384,0,43690,13761351,1162.658801
avx2,standard,unpadded,384,1,43690,12981554,1232.499272
avx2,standard,unpadded,384,2,43690,12590398,1270.790317
avx2,standard,unpadded,384,3,43690,13583497,1177.881944
avx2,standard,unpadded,384,4,43690,13017091,1229.134517
avx2,standard,unpadded,384,5,43690,12704182,1259.408584
avx2,standard,unpadded,384,6,43690,12976073,1233.019871
avx2,standard,unpadded,384,7,43690,12642566,1265.546556
avx2,standard,unpadded,384,8,43690,12860707,1244.080583
avx2,standard,unpadded,384,9,43690,14487027,1104.419551
avx2,standard,unpadded,384,10,43690,12738417,1256.023873
avx2,standard,unpadded,384,11,43690,13213561,1210.858743
avx2,standard,unpadded,384,12,43690,13253886,1207.174700
avx2,standard,unpadded,384,13,43690,12814831,1248.534285
avx2,standard,unpadded,384,14,43690,12730431,1256.811797
avx512-vbmi,standard,unpadded,384,0,43690,12742674,1255.604268
avx512-vbmi,standard,unpadded,384,1,43690,12830580,1247.001761
avx512-vbmi,standard,unpadded,384,2,43690,12973058,1233.306431
avx512-vbmi,standard,unpadded,384,3,43690,12486252,1281.389792
avx512-vbmi,standard,unpadded,384,4,43690,12635102,1266.294159
avx512-vbmi,standard,unpadded,384,5,43690,12416730,1288.564369
avx512-vbmi,standard,unpadded,384,6,43690,13088154,1222.460850
avx512-vbmi,standard,unpadded,384,7,43690,12535605,1276.344928
avx512-vbmi,standard,unpadded,384,8,43690,12377707,1292.626806
avx512-vbmi,standard,unpadded,384,9,43690,12850618,1245.057308
avx512-vbmi,standard,unpadded,384,10,43690,12415298,1288.712994
avx512-vbmi,standard,unpadded,384,11,43690,12427672,1287.429847
avx512-vbmi,standard,unpadded,384,12,43690,12382687,1292.106944
avx512-vbmi,standard,unpadded,384,13,43690,12665930,1263.212086
avx512-vbmi,standard,unpadded,384,14,43690,12496672,1280.321342
scalar,standard,unpadded,768,0,21845,55874647,286.350907
scalar,standard,unpadded,768,1,21845,55265481,289.507222
scalar,standard,unpadded,768,2,21845,56212293,284.630906
scalar,standard,unpadded,768,3,21845,55693527,287.282144
scalar,standard,unpadded,768,4,21845,56219166,284.596108
scalar,standard,unpadded,768,5,21845,55820997,286.626121
scalar,standard,unpadded,768,6,21845,55591595,287.808901
scalar,standard,unpadded,768,7,21845,55397330,288.818177
scalar,standard,unpadded,768,8,21845,55473021,288.424095
scalar,standard,unpadded,768,9,21845,54951230,291.162834
scalar,standard,unpadded,768,10,21845,54747626,292.245656
scalar,standard,unpadded,768,11,21845,54476416,293.700596
scalar,standard,unpadded,768,12,21845,54419479,294.007884
scalar,standard,unpadded,768,13,21845,54496984,293.589749
scalar,standard,unpadded,768,14,21845,54427273,293.965782
ssse3-sse4.1,standard,unpadded,768,0,21845,13127979,1218.752396
ssse3-sse4.1,standard,unpadded,768,1,21845,13166351,1215.200465
ssse3-sse4.1,standard,unpadded,768,2,21845,13236664,1208.745335
ssse3-sse4.1,standard,unpadded,768,3,21845,13231254,1209.239567
ssse3-sse4.1,standard,unpadded,768,4,21845,13178244,1214.103780
ssse3-sse4.1,standard,unpadded,768,5,21845,13166842,1215.155150
ssse3-sse4.1,standard,unpadded,768,6,21845,13169899,1214.873087
ssse3-sse4.1,standard,unpadded,768,7,21845,13171822,1214.695724
ssse3-sse4.1,standard,unpadded,768,8,21845,13416363,1192.555379
ssse3-sse4.1,standard,unpadded,768,9,21845,13169247,1214.933235
ssse3-sse4.1,standard,unpadded,768,10,21845,13168536,1214.998832
ssse3-sse4.1,standard,unpadded,768,11,21845,13173085,1214.579262
ssse3-sse4.1,standard,unpadded,768,12,21845,13208542,1211.318846
ssse3-sse4.1,standard,unpadded,768,13,21845,13189095,1213.104907
ssse3-sse4.1,standard,unpadded,768,14,21845,13201748,1211.942226
avx2,standard,unpadded,768,0,21845,11986902,1334.769890
avx2,standard,unpadded,768,1,21845,11992072,1334.194446
avx2,standard,unpadded,768,2,21845,11994466,1333.928151
avx2,standard,unpadded,768,3,21845,11978406,1335.716610
avx2,standard,unpadded,768,4,21845,11969059,1336.759712
avx2,standard,unpadded,768,5,21845,11991471,1334.261315
avx2,standard,unpadded,768,6,21845,11969560,1336.703760
avx2,standard,unpadded,768,7,21845,11961194,1337.638689
avx2,standard,unpadded,768,8,21845,11967265,1336.960104
avx2,standard,unpadded,768,9,21845,11970811,1336.564069
avx2,standard,unpadded,768,10,21845,11964029,1337.321722
avx2,standard,unpadded,768,11,21845,11952346,1338.628907
avx2,standard,unpadded,768,12,21845,11950494,1338.836358
avx2,standard,unpadded,768,13,21845,11941767,1339.814774
avx2,standard,unpadded,768,14,21845,11937429,1340.301656
avx512-vbmi,standard,unpadded,768,0,21845,11557103,1384.408866
avx512-vbmi,standard,unpadded,768,1,21845,11743574,1362.426452
avx512-vbmi,standard,unpadded,768,2,21845,11550581,1385.190568
avx512-vbmi,standard,unpadded,768,3,21845,11546133,1385.724195
avx512-vbmi,standard,unpadded,768,4,21845,11542826,1386.121203
avx512-vbmi,standard,unpadded,768,5,21845,11534119,1387.167573
avx512-vbmi,standard,unpadded,768,6,21845,11544119,1385.965950
avx512-vbmi,standard,unpadded,768,7,21845,11548647,1385.422540
avx512-vbmi,standard,unpadded,768,8,21845,11538037,1386.696529
avx512-vbmi,standard,unpadded,768,9,21845,12001369,1333.160897
avx512-vbmi,standard,unpadded,768,10,21845,11519642,1388.910858
avx512-vbmi,standard,unpadded,768,11,21845,11532887,1387.315757
avx512-vbmi,standard,unpadded,768,12,21845,11545111,1385.846863
avx512-vbmi,standard,unpadded,768,13,21845,11543006,1386.099588
avx512-vbmi,standard,unpadded,768,14,21845,11581949,1381.438984
scalar,standard,unpadded,1024,0,16384,54283954,294.746400
scalar,standard,unpadded,1024,1,16384,54350279,294.386713
scalar,standard,unpadded,1024,2,16384,54321895,294.540535
scalar,standard,unpadded,1024,3,16384,54348956,294.393879
scalar,standard,unpadded,1024,4,16384,54752335,292.224980
scalar,standard,unpadded,1024,5,16384,54539826,293.363606
scalar,standard,unpadded,1024,6,16384,54432744,293.940721
scalar,standard,unpadded,1024,7,16384,54585612,293.117534
scalar,standard,unpadded,1024,8,16384,54392628,294.157510
scalar,standard,unpadded,1024,9,16384,54403799,294.097109
scalar,standard,unpadded,1024,10,16384,54290697,294.709792
scalar,standard,unpadded,1024,11,16384,54371729,294.270576
scalar,standard,unpadded,1024,12,16384,54316676,294.568836
scalar,standard,unpadded,1024,13,16384,54221937,295.083519
scalar,standard,unpadded,1024,14,16384,54185829,295.280155
ssse3-sse4.1,standard,unpadded,1024,0,16384,13735273,1164.884018
ssse3-sse4.1,standard,unpadded,1024,1,16384,13798722,1159.527672
ssse3-sse4.1,standard,unpadded,1024,2,16384,13808851,1158.677141
ssse3-sse4.1,standard,unpadded,1024,3,16384,13848817,1155.333340
ssse3-sse4.1,standard,unpadded,1024,4,16384,13850991,1155.152003
ssse3-sse4.1,standard,unpadded,1024,5,16384,14555766,1099.220749
ssse3-sse4.1,standard,unpadded,1024,6,16384,13848095,1155.393576
ssse3-sse4.1,standard,unpadded,1024,7,16384,13848536,1155.356783
ssse3-sse4.1,standard,unpadded,1024,8,16384,13988439,1143.801678
ssse3-sse4.1,standard,unpadded,1024,9,16384,14016362,1141.523029
ssse3-sse4.1,standard,unpadded,1024,10,16384,13845400,1155.618473
ssse3-sse4.1,standard,unpadded,1024,11,16384,13842805,1155.835107
ssse3-sse4.1,standard,unpadded,1024,12,16384,14133943,1132.026640
ssse3-sse4.1,standard,unpadded,1024,13,16384,13840851,1155.998284
ssse3-sse4.1,standard,unpadded,1024,14,16384,13839970,1156.071870
avx2,standard,unpadded,1024,0,16384,13068447,1224.322982
avx2,standard,unpadded,1024,1,16384,13089146,1222.386854
avx2,standard,unpadded,1024,2,16384,13099005,1221.466821
