schema_version,engine,operation,alphabet,padding,input_len,backend,target_arch,target_os,sample_count,median_throughput_mib_s,minimum_throughput_mib_s,maximum_throughput_mib_s
1,base64-ng,decode,standard,unpadded,23,avx512-vbmi,x86_64,linux,10,103.261099,99.775917,104.445432
1,base64-ng,decode,standard,unpadded,23,scalar,x86_64,linux,10,279.030432,271.113350,281.306032
1,base64-ng,decode,standard,unpadded,23,ssse3-sse4.1,x86_64,linux,10,103.730288,102.092849,107.521801
1,base64-ng,decode,standard,unpadded,24,auto,x86_64,linux,10,102.794741,102.526959,105.563900
1,base64-ng,decode,standard,unpadded,24,avx2,x86_64,linux,10,105.549319,105.045950,106.007518
1,base64-ng,decode,standard,unpadded,24,avx512-vbmi,x86_64,linux,10,103.915754,101.208614,105.138566
1,base64-ng,decode,standard,unpadded,24,scalar,x86_64,linux,10,280.860783,279.199901,281.834608
1,base64-ng,decode,standard,unpadded,24,ssse3-sse4.1,x86_64,linux,10,75.278692,74.702630,75.587408
1,base64-ng,decode,standard,unpadded,3,auto,x86_64,linux,10,153.921516,153.315810,154.262263
1,base64-ng,decode,standard,unpadded,3,avx2,x86_64,linux,10,173.200562,166.371837,173.982762
1,base64-ng,decode,standard,unpadded,3,avx512-vbmi,x86_64,linux,10,160.088838,158.571480,161.173972
1,base64-ng,decode,standard,unpadded,3,scalar,x86_64,linux,10,202.582105,186.416013,204.261647
1,base64-ng,decode,standard,unpadded,3,ssse3-sse4.1,x86_64,linux,10,181.607241,172.045093,182.098487
1,base64-ng,decode,standard,unpadded,31,auto,x86_64,linux,10,118.088076,117.147059,119.008442
1,base64-ng,decode,standard,unpadded,31,avx2,x86_64,linux,10,119.618988,116.698286,120.009615
1,base64-ng,decode,standard,unpadded,31,avx512-vbmi,x86_64,linux,10,118.518439,117.255881,119.109985
1,base64-ng,decode,standard,unpadded,31,scalar,x86_64,linux,10,281.457323,281.165360,281.852354
1,base64-ng,decode,standard,unpadded,31,ssse3-sse4.1,x86_64,linux,10,88.040706,87.486443,88.817994
1,base64-ng,decode,standard,unpadded,32,auto,x86_64,linux,10,120.313502,118.853520,121.208849
1,base64-ng,decode,standard,unpadded,32,avx2,x86_64,linux,10,122.122559,120.578917,122.286901
1,base64-ng,decode,standard,unpadded,32,avx512-vbmi,x86_64,linux,10,121.232279,120.674731,121.974830
1,base64-ng,decode,standard,unpadded,32,scalar,x86_64,linux,10,281.670160,278.909161,284.564847
1,base64-ng,decode,standard,unpadded,32,ssse3-sse4.1,x86_64,linux,10,89.219898,88.297558,90.327854
1,base64-ng,decode,standard,unpadded,47,auto,x86_64,linux,10,103.499763,102.652982,103.916163
1,base64-ng,decode,standard,unpadded,47,avx2,x86_64,linux,10,104.195757,103.990895,104.474131
1,base64-ng,decode,standard,unpadded,47,avx512-vbmi,x86_64,linux,10,103.873419,103.707938,104.119279
1,base64-ng,decode,standard,unpadded,47,scalar,x86_64,linux,10,286.497822,272.775419,287.554127
1,base64-ng,decode,standard,unpadded,47,ssse3-sse4.1,x86_64,linux,10,90.637841,90.409504,90.945691
1,base64-ng,decode,standard,unpadded,48,auto,x86_64,linux,10,141.206417,139.103975,142.998549
1,base64-ng,decode,standard,unpadded,48,avx2,x86_64,linux,10,106.450130,105.771777,107.219843
1,base64-ng,decode,standard,unpadded,48,avx512-vbmi,x86_64,linux,10,138.871751,137.431783,140.402572
1,base64-ng,decode,standard,unpadded,48,scalar,x86_64,linux,10,286.152183,282.354448,287.882286
1,base64-ng,decode,standard,unpadded,48,ssse3-sse4.1,x86_64,linux,10,74.964214,74.662773,75.606218
1,base64-ng,decode,standard,unpadded,63,auto,x86_64,linux,10,118.114210,114.723117,120.030122
1,base64-ng,decode,standard,unpadded,63,avx2,x86_64,linux,10,100.166520,99.529910,100.527637
1,base64-ng,decode,standard,unpadded,63,avx512-vbmi,x86_64,linux,10,118.600140,117.743267,120.154315
1,base64-ng,decode,standard,unpadded,63,scalar,x86_64,linux,10,287.110203,286.211039,287.489863
1,base64-ng,decode,standard,unpadded,63,ssse3-sse4.1,x86_64,linux,10,79.693531,79.187148,80.048616
1,base64-ng,decode,standard,unpadded,64,auto,x86_64,linux,10,118.981888,118.082767,119.998723
1,base64-ng,decode,standard,unpadded,64,avx2,x86_64,linux,10,100.965769,100.665631,101.259955
1,base64-ng,decode,standard,unpadded,64,avx512-vbmi,x86_64,linux,10,118.176753,112.680078,118.610659
1,base64-ng,decode,standard,unpadded,64,scalar,x86_64,linux,10,285.347840,282.800731,286.808193
1,base64-ng,decode,standard,unpadded,64,ssse3-sse4.1,x86_64,linux,10,80.423439,79.931513,80.772836
1,base64-ng,decode,standard,unpadded,65536,auto,x86_64,linux,10,151.681479,151.244493,152.150565
1,base64-ng,decode,standard,unpadded,65536,avx2,x86_64,linux,10,115.958910,114.742679,116.684072
1,base64-ng,decode,standard,unpadded,65536,avx512-vbmi,x86_64,linux,10,148.140946,146.726063,151.282829
1,base64-ng,decode,standard,unpadded,65536,scalar,x86_64,linux,10,292.491357,292.380306,293.201586
1,base64-ng,decode,standard,unpadded,65536,ssse3-sse4.1,x86_64,linux,10,79.863169,78.546989,80.033502
1,base64-ng,decode,url-safe,padded,1,auto,x86_64,linux,10,69.948343,68.011456,70.885788
1,base64-ng,decode,url-safe,padded,1,avx2,x86_64,linux,10,80.073150,78.572742,80.668809
1,base64-ng,decode,url-safe,padded,1,avx512-vbmi,x86_64,linux,10,73.236998,72.277030,73.910192
1,base64-ng,decode,url-safe,padded,1,scalar,x86_64,linux,10,104.779973,104.533678,104.970263
1,base64-ng,decode,url-safe,padded,1,ssse3-sse4.1,x86_64,linux,10,87.239596,86.959533,88.035923
1,base64-ng,decode,url-safe,padded,1024,auto,x86_64,linux,10,145.534220,144.763240,146.174943
1,base64-ng,decode,url-safe,padded,1024,avx2,x86_64,linux,10,113.030172,112.886212,113.176744
1,base64-ng,decode,url-safe,padded,1024,avx512-vbmi,x86_64,linux,10,145.353557,144.784871,146.355360
1,base64-ng,decode,url-safe,padded,1024,scalar,x86_64,linux,10,310.286868,308.839027,310.601642
1,base64-ng,decode,url-safe,padded,1024,ssse3-sse4.1,x86_64,linux,10,79.801823,79.336498,80.125566
1,base64-ng,decode,url-safe,padded,11,auto,x86_64,linux,10,64.541617,64.183717,64.661632
1,base64-ng,decode,url-safe,padded,11,avx2,x86_64,linux,10,62.936142,61.246841,63.677155
1,base64-ng,decode,url-safe,padded,11,avx512-vbmi,x86_64,linux,10,63.595517,62.453262,64.776217
1,base64-ng,decode,url-safe,padded,11,scalar,x86_64,linux,10,275.081051,267.849396,276.449843
1,base64-ng,decode,url-safe,padded,11,ssse3-sse4.1,x86_64,linux,10,63.546212,62.775115,64.068452
1,base64-ng,decode,url-safe,padded,12,auto,x86_64,linux,10,70.475683,70.161588,70.685733
1,base64-ng,decode,url-safe,padded,12,avx2,x86_64,linux,10,68.485296,67.819577,70.911050
1,base64-ng,decode,url-safe,padded,12,avx512-vbmi,x86_64,linux,10,68.899176,67.901378,69.334853
1,base64-ng,decode,url-safe,padded,12,scalar,x86_64,linux,10,289.113504,288.760749,289.448436
1,base64-ng,decode,url-safe,padded,12,ssse3-sse4.1,x86_64,linux,10,70.487703,69.208523,71.675539
1,base64-ng,decode,url-safe,padded,15,auto,x86_64,linux,10,80.804008,80.031611,81.611053
1,base64-ng,decode,url-safe,padded,15,avx2,x86_64,linux,10,81.826251,81.529125,82.087344
1,base64-ng,decode,url-safe,padded,15,avx512-vbmi,x86_64,linux,10,80.899881,78.103866,82.036321
1,base64-ng,decode,url-safe,padded,15,scalar,x86_64,linux,10,295.686254,293.595436,297.040618
1,base64-ng,decode,url-safe,padded,15,ssse3-sse4.1,x86_64,linux,10,82.256608,81.870585,82.717221
1,base64-ng,decode,url-safe,padded,16,auto,x86_64,linux,10,82.724868,81.934929,83.308023
1,base64-ng,decode,url-safe,padded,16,avx2,x86_64,linux,10,83.704757,82.184129,84.123309
1,base64-ng,decode,url-safe,padded,16,avx512-vbmi,x86_64,linux,10,82.998728,81.106346,83.584742
1,base64-ng,decode,url-safe,padded,16,scalar,x86_64,linux,10,284.219566,282.808149,284.702433
1,base64-ng,decode,url-safe,padded,16,ssse3-sse4.1,x86_64,linux,10,83.351123,81.602374,83.922150
1,base64-ng,decode,url-safe,padded,2,auto,x86_64,linux,10,122.768295,122.456097,123.501090
1,base64-ng,decode,url-safe,padded,2,avx2,x86_64,linux,10,140.660155,139.851436,140.881050
1,base64-ng,decode,url-safe,padded,2,avx512-vbmi,x86_64,linux,10,126.732645,126.272675,127.041199
1,base64-ng,decode,url-safe,padded,2,scalar,x86_64,linux,10,172.104938,171.176402,172.480295
1,base64-ng,decode,url-safe,padded,2,ssse3-sse4.1,x86_64,linux,10,147.312354,146.767215,147.583292
1,base64-ng,decode,url-safe,padded,23,auto,x86_64,linux,10,97.301031,95.742375,99.449887
1,base64-ng,decode,url-safe,padded,23,avx2,x86_64,linux,10,95.485757,93.312607,100.083210
1,base64-ng,decode,url-safe,padded,23,avx512-vbmi,x86_64,linux,10,97.120521,95.504528,99.399230
1,base64-ng,decode,url-safe,padded,23,scalar,x86_64,linux,10,287.292858,286.494670,290.172343
1,base64-ng,decode,url-safe,padded,23,ssse3-sse4.1,x86_64,linux,10,69.744624,69.384403,70.473832
1,base64-ng,decode,url-safe,padded,24,auto,x86_64,linux,10,104.873795,104.477392,105.028570
1,base64-ng,decode,url-safe,padded,24,avx2,x86_64,linux,10,102.682143,101.536408,106.142034
1,base64-ng,decode,url-safe,padded,24,avx512-vbmi,x86_64,linux,10,104.866291,101.551774,105.228100
1,base64-ng,decode,url-safe,padded,24,scalar,x86_64,linux,10,302.238565,300.603866,304.730815
1,base64-ng,decode,url-safe,padded,24,ssse3-sse4.1,x86_64,linux,10,75.577135,72.176535,76.293855
1,base64-ng,decode,url-safe,padded,3,auto,x86_64,linux,10,162.563628,161.207685,163.357794
1,base64-ng,decode,url-safe,padded,3,avx2,x86_64,linux,10,181.894654,181.311801,182.443164
1,base64-ng,decode,url-safe,padded,3,avx512-vbmi,x86_64,linux,10,168.340862,157.140100,168.572856
1,base64-ng,decode,url-safe,padded,3,scalar,x86_64,linux,10,220.585183,219.962519,220.902949
1,base64-ng,decode,url-safe,padded,3,ssse3-sse4.1,x86_64,linux,10,194.198064,193.784639,194.426928
1,base64-ng,decode,url-safe,padded,31,auto,x86_64,linux,10,116.542808,114.550603,117.178344
1,base64-ng,decode,url-safe,padded,31,avx2,x86_64,linux,10,118.250078,114.926478,118.845232
1,base64-ng,decode,url-safe,padded,31,avx512-vbmi,x86_64,linux,10,117.188408,116.725614,117.494843
1,base64-ng,decode,url-safe,padded,31,scalar,x86_64,linux,10,281.957942,267.858203,298.230803
1,base64-ng,decode,url-safe,padded,31,ssse3-sse4.1,x86_64,linux,10,87.815970,86.206584,88.464286
1,base64-ng,decode,url-safe,padded,32,auto,x86_64,linux,10,118.771874,112.593739,119.431199
1,base64-ng,decode,url-safe,padded,32,avx2,x86_64,linux,10,119.105140,114.090694,120.637321
1,base64-ng,decode,url-safe,padded,32,avx512-vbmi,x86_64,linux,10,118.965965,114.213316,119.767439
1,base64-ng,decode,url-safe,padded,32,scalar,x86_64,linux,10,284.085514,270.746070,301.195316
1,base64-ng,decode,url-safe,padded,32,ssse3-sse4.1,x86_64,linux,10,89.754921,88.140970,90.259487
1,base64-ng,decode,url-safe,padded,47,auto,x86_64,linux,10,135.423007,134.612851,136.382962
1,base64-ng,decode,url-safe,padded,47,avx2,x86_64,linux,10,104.855337,102.714833,106.837632
1,base64-ng,decode,url-safe,padded,47,avx512-vbmi,x86_64,linux,10,131.624201,129.365809,135.992595
1,base64-ng,decode,url-safe,padded,47,scalar,x86_64,linux,10,304.573201,303.690177,305.229272
1,base64-ng,decode,url-safe,padded,47,ssse3-sse4.1,x86_64,linux,10,75.110079,74.415821,75.743186
1,base64-ng,decode,url-safe,padded,48,auto,x86_64,linux,10,138.537611,137.868586,138.982433
1,base64-ng,decode,url-safe,padded,48,avx2,x86_64,linux,10,109.535770,108.478249,109.848663
1,base64-ng,decode,url-safe,padded,48,avx512-vbmi,x86_64,linux,10,142.569009,141.994952,142.745618
1,base64-ng,decode,url-safe,padded,48,scalar,x86_64,linux,10,309.008375,303.315826,310.183217
1,base64-ng,decode,url-safe,padded,48,ssse3-sse4.1,x86_64,linux,10,76.224979,75.730213,77.163922
1,base64-ng,decode,url-safe,padded,63,auto,x86_64,linux,10,118.606305,111.954748,120.099158
1,base64-ng,decode,url-safe,padded,63,avx2,x86_64,linux,10,99.282963,98.145433,100.818659
1,base64-ng,decode,url-safe,padded,63,avx512-vbmi,x86_64,linux,10,119.616418,116.339194,119.880013
1,base64-ng,decode,url-safe,padded,63,scalar,x86_64,linux,10,315.676103,314.389591,317.393033
1,base64-ng,decode,url-safe,padded,63,ssse3-sse4.1,x86_64,linux,10,80.777496,78.588080,81.113913
1,base64-ng,decode,url-safe,padded,64,auto,x86_64,linux,10,117.546232,117.126617,117.896493
1,base64-ng,decode,url-safe,padded,64,avx2,x86_64,linux,10,99.035455,93.500303,99.690809
1,base64-ng,decode,url-safe,padded,64,avx512-vbmi,x86_64,linux,10,117.021778,116.171628,117.777164
1,base64-ng,decode,url-safe,padded,64,scalar,x86_64,linux,10,294.235007,293.392278,294.821099
1,base64-ng,decode,url-safe,padded,64,ssse3-sse4.1,x86_64,linux,10,80.730609,80.263148,80.979197
1,base64-ng,decode,url-safe,padded,65536,auto,x86_64,linux,10,148.689963,148.405461,149.092545
1,base64-ng,decode,url-safe,padded,65536,avx2,x86_64,linux,10,114.292440,113.587931,114.843513
1,base64-ng,decode,url-safe,padded,65536,avx512-vbmi,x86_64,linux,10,148.390540,147.484941,149.384923
1,base64-ng,decode,url-safe,padded,65536,scalar,x86_64,linux,10,312.888189,312.714307,313.103483
1,base64-ng,decode,url-safe,padded,65536,ssse3-sse4.1,x86_64,linux,10,79.978735,79.106502,80.289555
1,base64-ng,decode,url-safe,unpadded,1,auto,x86_64,linux,10,73.551350,68.125721,76.928672
1,base64-ng,decode,url-safe,unpadded,1,avx2,x86_64,linux,10,89.143360,84.720067,90.368439
1,base64-ng,decode,url-safe,unpadded,1,avx512-vbmi,x86_64,linux,10,80.425581,80.048649,81.192131
1,base64-ng,decode,url-safe,unpadded,1,scalar,x86_64,linux,10,115.778059,112.636906,116.169840
1,base64-ng,decode,url-safe,unpadded,1,ssse3-sse4.1,x86_64,linux,10,94.608642,94.371123,95.321726
1,base64-ng,decode,url-safe,unpadded,1024,auto,x86_64,linux,10,148.226200,140.792868,149.269137
1,base64-ng,decode,url-safe,unpadded,1024,avx2,x86_64,linux,10,115.412266,109.985441,116.373681
1,base64-ng,decode,url-safe,unpadded,1024,avx512-vbmi,x86_64,linux,10,148.365284,147.496220,149.230033
1,base64-ng,decode,url-safe,unpadded,1024,scalar,x86_64,linux,10,290.061163,288.033967,291.455459
1,base64-ng,decode,url-safe,unpadded,1024,ssse3-sse4.1,x86_64,linux,10,80.589415,76.124658,81.146386
1,base64-ng,decode,url-safe,unpadded,11,auto,x86_64,linux,10,238.355799,233.992906,238.887749
1,base64-ng,decode,url-safe,unpadded,11,avx2,x86_64,linux,10,245.207782,241.895535,247.709732
1,base64-ng,decode,url-safe,unpadded,11,avx512-vbmi,x86_64,linux,10,237.632763,236.677006,239.306572
1,base64-ng,decode,url-safe,unpadded,11,scalar,x86_64,linux,10,263.104246,259.896760,264.940414
1,base64-ng,decode,url-safe,unpadded,11,ssse3-sse4.1,x86_64,linux,10,250.205894,249.004692,253.391309
1,base64-ng,decode,url-safe,unpadded,12,auto,x86_64,linux,10,69.677355,68.303710,70.615945
1,base64-ng,decode,url-safe,unpadded,12,avx2,x86_64,linux,10,71.787948,71.126290,72.192768
1,base64-ng,decode,url-safe,unpadded,12,avx512-vbmi,x86_64,linux,10,71.230364,70.675997,71.586078
1,base64-ng,decode,url-safe,unpadded,12,scalar,x86_64,linux,10,268.891439,267.851190,269.623535
1,base64-ng,decode,url-safe,unpadded,12,ssse3-sse4.1,x86_64,linux,10,72.277703,71.632201,72.573689
1,base64-ng,decode,url-safe,unpadded,15,auto,x86_64,linux,10,81.868785,80.903848,82.721692
1,base64-ng,decode,url-safe,unpadded,15,avx2,x86_64,linux,10,82.743553,81.908528,83.554103
1,base64-ng,decode,url-safe,unpadded,15,avx512-vbmi,x86_64,linux,10,82.126792,81.375896,82.929135
1,base64-ng,decode,url-safe,unpadded,15,scalar,x86_64,linux,10,274.138340,271.650142,275.705889
1,base64-ng,decode,url-safe,unpadded,15,ssse3-sse4.1,x86_64,linux,10,83.360551,82.030591,83.843148
1,base64-ng,decode,url-safe,unpadded,16,auto,x86_64,linux,10,84.060505,83.612155,84.788851
1,base64-ng,decode,url-safe,unpadded,16,avx2,x86_64,linux,10,85.234066,84.989214,85.475912
1,base64-ng,decode,url-safe,unpadded,16,avx512-vbmi,x86_64,linux,10,84.432360,83.952872,84.746321
1,base64-ng,decode,url-safe,unpadded,16,scalar,x86_64,linux,10,270.239739,269.456911,271.310913
1,base64-ng,decode,url-safe,unpadded,16,ssse3-sse4.1,x86_64,linux,10,85.321046,85.107466,85.750372
1,base64-ng,decode,url-safe,unpadded,2,auto,x86_64,linux,10,130.534984,130.189877,130.724640
1,base64-ng,decode,url-safe,unpadded,2,avx2,x86_64,linux,10,149.451288,148.952874,149.888099
1,base64-ng,decode,url-safe,unpadded,2,avx512-vbmi,x86_64,linux,10,135.307066,135.005225,135.698338
1,base64-ng,decode,url-safe,unpadded,2,scalar,x86_64,linux,10,186.925321,186.360256,187.423025
1,base64-ng,decode,url-safe,unpadded,2,ssse3-sse4.1,x86_64,linux,10,158.494039,158.124460,159.096985
1,base64-ng,decode,url-safe,unpadded,23,auto,x86_64,linux,10,106.173868,105.403136,107.209341
1,base64-ng,decode,url-safe,unpadded,23,avx2,x86_64,linux,10,104.839036,103.875474,107.850681
1,base64-ng,decode,url-safe,unpadded,23,avx512-vbmi,x86_64,linux,10,104.141300,100.194228,105.640559
1,base64-ng,decode,url-safe,unpadded,23,scalar,x86_64,linux,10,280.293589,278.942043,281.660856
1,base64-ng,decode,url-safe,unpadded,23,ssse3-sse4.1,x86_64,linux,10,105.473197,100.679264,108.285184
1,base64-ng,decode,url-safe,unpadded,24,auto,x86_64,linux,10,103.599506,103.154168,104.464843
1,base64-ng,decode,url-safe,unpadded,24,avx2,x86_64,linux,10,105.063931,104.392676,105.814473
1,base64-ng,decode,url-safe,unpadded,24,avx512-vbmi,x86_64,linux,10,103.266840,101.564329,105.312259
1,base64-ng,decode,url-safe,unpadded,24,scalar,x86_64,linux,10,278.931914,276.175590,280.649694
1,base64-ng,decode,url-safe,unpadded,24,ssse3-sse4.1,x86_64,linux,10,76.143103,75.352660,76.563810
1,base64-ng,decode,url-safe,unpadded,3,auto,x86_64,linux,10,156.346247,156.079233,156.805710
1,base64-ng,decode,url-safe,unpadded,3,avx2,x86_64,linux,10,175.158880,174.687063,175.570795
1,base64-ng,decode,url-safe,unpadded,3,avx512-vbmi,x86_64,linux,10,161.534843,160.597545,161.980497
1,base64-ng,decode,url-safe,unpadded,3,scalar,x86_64,linux,10,205.069930,204.945702,205.568093
1,base64-ng,decode,url-safe,unpadded,3,ssse3-sse4.1,x86_64,linux,10,182.169474,181.272278,182.791654
1,base64-ng,decode,url-safe,unpadded,31,auto,x86_64,linux,10,119.060118,117.788483,120.352351
1,base64-ng,decode,url-safe,unpadded,31,avx2,x86_64,linux,10,120.521150,119.510991,121.316684
1,base64-ng,decode,url-safe,unpadded,31,avx512-vbmi,x86_64,linux,10,119.739699,118.464421,120.662032
1,base64-ng,decode,url-safe,unpadded,31,scalar,x86_64,linux,10,280.818278,279.079691,282.191020
1,base64-ng,decode,url-safe,unpadded,31,ssse3-sse4.1,x86_64,linux,10,88.719300,88.553091,89.519435
1,base64-ng,decode,url-safe,unpadded,32,auto,x86_64,linux,10,121.356467,120.146098,123.377969
1,base64-ng,decode,url-safe,unpadded,32,avx2,x86_64,linux,10,123.203977,122.604146,124.172322
1,base64-ng,decode,url-safe,unpadded,32,avx512-vbmi,x86_64,linux,10,122.609082,121.408070,123.667001
1,base64-ng,decode,url-safe,unpadded,32,scalar,x86_64,linux,10,283.935065,282.911142,284.382421
1,base64-ng,decode,url-safe,unpadded,32,ssse3-sse4.1,x86_64,linux,10,91.100727,90.829246,91.394069
1,base64-ng,decode,url-safe,unpadded,47,auto,x86_64,linux,10,103.916649,103.019100,104.732214
1,base64-ng,decode,url-safe,unpadded,47,avx2,x86_64,linux,10,104.805514,104.294905,105.441779
1,base64-ng,decode,url-safe,unpadded,47,avx512-vbmi,x86_64,linux,10,104.570932,104.123353,104.907240
1,base64-ng,decode,url-safe,unpadded,47,scalar,x86_64,linux,10,286.991384,286.512019,288.129170
1,base64-ng,decode,url-safe,unpadded,47,ssse3-sse4.1,x86_64,linux,10,90.527637,88.480959,91.655057
1,base64-ng,decode,url-safe,unpadded,48,auto,x86_64,linux,10,138.810043,136.380102,141.590882
1,base64-ng,decode,url-safe,unpadded,48,avx2,x86_64,linux,10,107.649919,105.191724,109.210796
1,base64-ng,decode,url-safe,unpadded,48,avx512-vbmi,x86_64,linux,10,139.357365,138.675834,140.284167
1,base64-ng,decode,url-safe,unpadded,48,scalar,x86_64,linux,10,287.049185,278.753090,287.547213
1,base64-ng,decode,url-safe,unpadded,48,ssse3-sse4.1,x86_64,linux,10,76.416457,75.004037,77.933101
1,base64-ng,decode,url-safe,unpadded,63,auto,x86_64,linux,10,115.833484,114.941833,119.002072
1,base64-ng,decode,url-safe,unpadded,63,avx2,x86_64,linux,10,100.495871,100.310171,101.772949
1,base64-ng,decode,url-safe,unpadded,63,avx512-vbmi,x86_64,linux,10,118.582835,117.748334,119.225098
1,base64-ng,decode,url-safe,unpadded,63,scalar,x86_64,linux,10,285.906744,280.010580,287.480771
1,base64-ng,decode,url-safe,unpadded,63,ssse3-sse4.1,x86_64,linux,10,80.226843,79.491518,80.976324
1,base64-ng,decode,url-safe,unpadded,64,auto,x86_64,linux,10,118.187532,117.776610,119.533826
1,base64-ng,decode,url-safe,unpadded,64,avx2,x86_64,linux,10,101.165354,98.818142,102.213286
1,base64-ng,decode,url-safe,unpadded,64,avx512-vbmi,x86_64,linux,10,117.986131,115.689373,119.576249
1,base64-ng,decode,url-safe,unpadded,64,scalar,x86_64,linux,10,284.936610,277.289363,286.905044
1,base64-ng,decode,url-safe,unpadded,64,ssse3-sse4.1,x86_64,linux,10,80.322926,79.938556,81.049244
1,base64-ng,decode,url-safe,unpadded,65536,auto,x86_64,linux,10,151.132834,150.034780,151.787524
1,base64-ng,decode,url-safe,unpadded,65536,avx2,x86_64,linux,10,116.656575,110.933264,117.567476
1,base64-ng,decode,url-safe,unpadded,65536,avx512-vbmi,x86_64,linux,10,151.928450,150.591127,152.394021
1,base64-ng,decode,url-safe,unpadded,65536,scalar,x86_64,linux,10,291.522723,290.724507,293.537457
1,base64-ng,decode,url-safe,unpadded,65536,ssse3-sse4.1,x86_64,linux,10,80.582669,79.848291,81.050049
1,base64-ng,encode,standard,padded,1,auto,x86_64,linux,10,148.287918,141.717747,150.723607
1,base64-ng,encode,standard,padded,1,avx2,x86_64,linux,10,118.826140,117.576876,120.690399
1,base64-ng,encode,standard,padded,1,avx512-vbmi,x86_64,linux,10,114.123530,112.130738,114.912368
1,base64-ng,encode,standard,padded,1,scalar,x86_64,linux,10,151.718822,150.375216,152.508002
1,base64-ng,encode,standard,padded,1,ssse3-sse4.1,x86_64,linux,10,119.937040,115.680373,121.361793
1,base64-ng,encode,standard,padded,1024,auto,x86_64,linux,10,1065.157357,1046.283392,1068.574143
1,base64-ng,encode,standard,padded,1024,avx2,x86_64,linux,10,610.489137,606.370590,613.047302
1,base64-ng,encode,standard,padded,1024,avx512-vbmi,x86_64,linux,10,1082.929187,1071.142901,1094.982625
1,base64-ng,encode,standard,padded,1024,scalar,x86_64,linux,10,2030.235248,2021.748964,2048.051382
1,base64-ng,encode,standard,padded,1024,ssse3-sse4.1,x86_64,linux,10,336.116907,332.111440,343.382479
1,base64-ng,encode,standard,padded,11,auto,x86_64,linux,10,310.611420,308.669023,312.760808
1,base64-ng,encode,standard,padded,11,avx2,x86_64,linux,10,292.822029,289.688120,295.519585
1,base64-ng,encode,standard,padded,11,avx512-vbmi,x86_64,linux,10,294.205514,292.126290,295.381229
1,base64-ng,encode,standard,padded,11,scalar,x86_64,linux,10,313.957058,296.202107,315.344553
1,base64-ng,encode,standard,padded,11,ssse3-sse4.1,x86_64,linux,10,293.920138,291.380320,300.111881
1,base64-ng,encode,standard,padded,12,auto,x86_64,linux,10,313.328550,304.573417,313.788786
1,base64-ng,encode,standard,padded,12,avx2,x86_64,linux,10,305.192365,303.615647,305.393482
1,base64-ng,encode,standard,padded,12,avx512-vbmi,x86_64,linux,10,304.212294,302.998107,304.699630
1,base64-ng,encode,standard,padded,12,scalar,x86_64,linux,10,318.233511,315.824719,318.925579
1,base64-ng,encode,standard,padded,12,ssse3-sse4.1,x86_64,linux,10,214.932719,212.852005,218.203704
1,base64-ng,encode,standard,padded,15,auto,x86_64,linux,10,322.595430,319.395067,323.457377
1,base64-ng,encode,standard,padded,15,avx2,x86_64,linux,10,315.408558,314.115162,316.028456
1,base64-ng,encode,standard,padded,15,avx512-vbmi,x86_64,linux,10,314.208718,312.035038,315.035268
1,base64-ng,encode,standard,padded,15,scalar,x86_64,linux,10,326.728275,326.148640,327.425013
1,base64-ng,encode,standard,padded,15,ssse3-sse4.1,x86_64,linux,10,237.017033,235.799169,238.623334
1,base64-ng,encode,standard,padded,16,auto,x86_64,linux,10,320.841583,316.769433,323.360779
1,base64-ng,encode,standard,padded,16,avx2,x86_64,linux,10,315.382942,313.274007,316.221782
1,base64-ng,encode,standard,padded,16,avx512-vbmi,x86_64,linux,10,313.907468,312.691548,315.305977
1,base64-ng,encode,standard,padded,16,scalar,x86_64,linux,10,325.618658,325.362971,326.418005
1,base64-ng,encode,standard,padded,16,ssse3-sse4.1,x86_64,linux,10,238.801147,238.445014,242.261692
1,base64-ng,encode,standard,padded,2,auto,x86_64,linux,10,219.444391,211.778574,222.433398
1,base64-ng,encode,standard,padded,2,avx2,x86_64,linux,10,186.920639,177.741124,188.970492
1,base64-ng,encode,standard,padded,2,avx512-vbmi,x86_64,linux,10,178.786127,176.550742,180.032156
1,base64-ng,encode,standard,padded,2,scalar,x86_64,linux,10,222.235745,215.418922,224.400100
1,base64-ng,encode,standard,padded,2,ssse3-sse4.1,x86_64,linux,10,185.708124,160.529613,186.895652
1,base64-ng,encode,standard,padded,23,auto,x86_64,linux,10,320.503358,294.657407,330.347136
1,base64-ng,encode,standard,padded,23,avx2,x86_64,linux,10,324.788791,321.333561,328.451830
1,base64-ng,encode,standard,padded,23,avx512-vbmi,x86_64,linux,10,329.787733,329.006652,330.687533
1,base64-ng,encode,standard,padded,23,scalar,x86_64,linux,10,318.688121,305.053684,332.326692
1,base64-ng,encode,standard,padded,23,ssse3-sse4.1,x86_64,linux,10,263.200401,257.405165,265.189445
1,base64-ng,encode,standard,padded,24,auto,x86_64,linux,10,324.233818,314.456669,334.667469
1,base64-ng,encode,standard,padded,24,avx2,x86_64,linux,10,416.116430,392.989545,420.348689
1,base64-ng,encode,standard,padded,24,avx512-vbmi,x86_64,linux,10,332.599736,303.046963,332.904391
1,base64-ng,encode,standard,padded,24,scalar,x86_64,linux,10,327.187473,316.664730,339.195997
1,base64-ng,encode,standard,padded,24,ssse3-sse4.1,x86_64,linux,10,256.140754,253.104528,257.802120
1,base64-ng,encode,standard,padded,3,auto,x86_64,linux,10,219.410090,216.352853,221.914694
