schema_version,campaign_id,run_id,sample_index,engine,operation,alphabet,padding,input_len,encoded_len,iterations,elapsed_ns,throughput_mib_s,backend,active_encode_backend,active_decode_backend,target_arch,target_os,allocation_count
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,encode,standard,padded,31,44,135300,3240831,1234.250162,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,encode,standard,padded,31,44,135300,3227004,1239.538651,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,encode,standard,padded,31,44,135300,3231603,1237.774623,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,encode,standard,padded,31,44,135300,3223287,1240.968051,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64ct-1.8.3,decode,standard,padded,31,44,135300,7533451,530.964652,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,decode,standard,padded,31,44,135300,7523943,531.635631,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,decode,standard,padded,31,44,135300,7530696,531.158898,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,decode,standard,padded,31,44,135300,7523041,531.699373,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,decode,standard,padded,31,44,135300,7531818,531.079772,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,32,44,131072,11740881,340.689936,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,32,44,131072,11732305,340.938971,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,32,44,131072,11729008,341.034809,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,32,44,131072,11730763,340.983788,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,32,44,131072,11730822,340.982073,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,32,44,131072,33644893,118.888772,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,32,44,131072,33892529,118.020110,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,32,44,131072,33776180,118.426655,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,32,44,131072,33715756,118.638894,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,32,44,131072,33677184,118.774776,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,32,44,131072,11653666,343.239629,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,32,44,131072,11654809,343.205968,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,32,44,131072,11661672,343.003988,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,32,44,131072,11660169,343.048201,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,32,44,131072,11655580,343.183265,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,32,44,131072,14769933,270.820457,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,32,44,131072,14766146,270.889913,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,32,44,131072,14765194,270.907379,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,32,44,131072,14753212,271.127399,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,32,44,131072,14753682,271.118762,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,32,44,131072,14188659,281.915296,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,32,44,131072,14177498,282.137229,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,32,44,131072,14147271,282.740042,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,32,44,131072,14092488,283.839163,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,32,44,131072,14104740,283.592608,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,32,44,131072,45002613,88.883728,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,32,44,131072,45089056,88.713323,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,32,44,131072,45006320,88.876407,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,32,44,131072,45059801,88.770920,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,32,44,131072,45188313,88.518463,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,32,44,131072,9983773,400.650135,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,32,44,131072,9884907,404.657323,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,32,44,131072,9877694,404.952816,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,32,44,131072,9914994,403.429392,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,32,44,131072,9871922,405.189587,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,32,44,131072,33510901,119.364144,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,32,44,131072,33382910,119.821789,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,32,44,131072,33402277,119.752315,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,32,44,131072,33547360,119.234420,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,32,44,131072,33586564,119.095243,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,32,44,131072,11789192,339.293821,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,32,44,131072,11791968,339.213946,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,32,44,131072,11792038,339.211933,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,32,44,131072,11793580,339.167581,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,32,44,131072,11790424,339.258368,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,32,44,131072,33637930,118.913381,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,32,44,131072,33882450,118.055217,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,32,44,131072,33680130,118.764387,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,32,44,131072,33824932,118.255966,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,32,44,131072,33852734,118.158846,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-0.23.0,encode,standard,padded,32,44,131072,2074054,1928.590095,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-0.23.0,encode,standard,padded,32,44,131072,2103069,1901.982293,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-0.23.0,encode,standard,padded,32,44,131072,2106836,1898.581570,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-0.23.0,encode,standard,padded,32,44,131072,2111004,1894.832980,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-0.23.0,encode,standard,padded,32,44,131072,2103841,1901.284365,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-0.23.0,decode,standard,padded,32,44,131072,2675055,1495.296358,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-0.23.0,decode,standard,padded,32,44,131072,2682299,1491.258059,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-0.23.0,decode,standard,padded,32,44,131072,2674504,1495.604419,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-0.23.0,decode,standard,padded,32,44,131072,2676288,1494.607456,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-0.23.0,decode,standard,padded,32,44,131072,2677581,1493.885713,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64ct-1.8.3,encode,standard,padded,32,44,131072,3161280,1265.310254,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,encode,standard,padded,32,44,131072,3134310,1276.197951,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,encode,standard,padded,32,44,131072,3146814,1271.126924,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,encode,standard,padded,32,44,131072,3145051,1271.839471,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,encode,standard,padded,32,44,131072,3145080,1271.827744,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64ct-1.8.3,decode,standard,padded,32,44,131072,7616687,525.162712,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,decode,standard,padded,32,44,131072,7595638,526.618041,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,decode,standard,padded,32,44,131072,7598093,526.447886,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,decode,standard,padded,32,44,131072,7584437,527.395771,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,decode,standard,padded,32,44,131072,7589106,527.071305,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,47,64,89240,11382276,351.421553,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,47,64,89240,11380773,351.467964,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,47,64,89240,11364392,351.974581,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,47,64,89240,11366236,351.917478,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,47,64,89240,11369922,351.803391,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,47,64,89240,29693214,134.710143,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,47,64,89240,29681643,134.762658,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,47,64,89240,29692794,134.712049,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,47,64,89240,29692403,134.713823,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,47,64,89240,29710657,134.631056,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,47,64,89240,11321011,353.323313,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,47,64,89240,11311052,353.634402,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,47,64,89240,11314218,353.535446,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,47,64,89240,11318787,353.392737,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,47,64,89240,11322604,353.273603,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,47,64,89240,13111502,305.073905,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,47,64,89240,13121550,304.840290,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,47,64,89240,13123244,304.800940,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,47,64,89240,13128022,304.690007,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,47,64,89240,13126199,304.732323,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,47,64,89240,13950841,286.719425,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,47,64,89240,13909213,287.577529,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,47,64,89240,13839802,289.019822,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,47,64,89240,13809375,289.656636,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,47,64,89240,13820626,289.420835,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,47,64,89240,53883099,74.234355,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,47,64,89240,53965044,74.121632,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,47,64,89240,54227348,73.763097,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,47,64,89240,53717418,74.463317,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,47,64,89240,54025067,74.039281,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,47,64,89240,10250957,390.205238,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,47,64,89240,10225298,391.184405,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,47,64,89240,10222954,391.274099,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,47,64,89240,10221260,391.338946,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,47,64,89240,10242260,390.536572,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,47,64,89240,38005732,105.246680,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,47,64,89240,38055165,105.109966,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,47,64,89240,38130297,104.902857,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,47,64,89240,38178848,104.769455,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,47,64,89240,38849731,102.960227,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,47,64,89240,11962468,334.377247,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,47,64,89240,11578075,345.478597,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,47,64,89240,11674606,342.622022,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,47,64,89240,11670198,342.751435,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,47,64,89240,11672342,342.688478,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,47,64,89240,30071467,133.015696,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,47,64,89240,30149143,132.672995,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,47,64,89240,30079432,132.980474,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,47,64,89240,30258208,132.194779,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,47,64,89240,30273808,132.126659,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-0.23.0,encode,standard,padded,47,64,89240,1588260,2518.464931,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-0.23.0,encode,standard,padded,47,64,89240,1573932,2541.391313,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-0.23.0,encode,standard,padded,47,64,89240,1588339,2518.339669,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-0.23.0,encode,standard,padded,47,64,89240,1598118,2502.929766,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-0.23.0,encode,standard,padded,47,64,89240,1595914,2506.386379,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-0.23.0,decode,standard,padded,47,64,89240,2246989,1780.149841,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-0.23.0,decode,standard,padded,47,64,89240,2235579,1789.235411,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-0.23.0,decode,standard,padded,47,64,89240,2230278,1793.488127,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-0.23.0,decode,standard,padded,47,64,89240,2226481,1796.546708,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-0.23.0,decode,standard,padded,47,64,89240,2223245,1799.161636,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64ct-1.8.3,encode,standard,padded,47,64,89240,2647934,1510.603026,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,encode,standard,padded,47,64,89240,2641753,1514.137435,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,encode,standard,padded,47,64,89240,2635080,1517.971793,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,encode,standard,padded,47,64,89240,2629080,1521.436058,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,encode,standard,padded,47,64,89240,2635781,1517.568080,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64ct-1.8.3,decode,standard,padded,47,64,89240,6711323,596.004262,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64ct-1.8.3,decode,standard,padded,47,64,89240,6693449,597.595815,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64ct-1.8.3,decode,standard,padded,47,64,89240,6693911,597.554570,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64ct-1.8.3,decode,standard,padded,47,64,89240,6690705,597.840902,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64ct-1.8.3,decode,standard,padded,47,64,89240,6696285,597.342722,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,encode,standard,padded,48,64,87381,6095064,656.266241,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,encode,standard,padded,48,64,87381,6130891,652.431228,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,encode,standard,padded,48,64,87381,6108418,654.831536,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,encode,standard,padded,48,64,87381,6126282,652.922073,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,encode,standard,padded,48,64,87381,6117526,653.856598,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,0,base64-ng,decode,standard,padded,48,64,87381,29178105,137.088572,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,1,base64-ng,decode,standard,padded,48,64,87381,29066054,137.617055,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,2,base64-ng,decode,standard,padded,48,64,87381,28945117,138.192039,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,3,base64-ng,decode,standard,padded,48,64,87381,29411755,135.999526,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-2,4,base64-ng,decode,standard,padded,48,64,87381,28998727,137.936563,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
