schema_version,campaign_id,run_id,sample_index,engine,operation,alphabet,padding,input_len,encoded_len,iterations,elapsed_ns,throughput_mib_s,backend,active_encode_backend,active_decode_backend,target_arch,target_os,allocation_count
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,1,4,4194304,38646544,103.502140,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,1,4,4194304,42009884,95.215688,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,1,4,4194304,38526888,103.823595,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,1,4,4194304,38682772,103.405206,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,1,4,4194304,39945628,100.136115,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,1,4,4194304,34578035,115.680373,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,1,4,4194304,33634700,118.924801,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,1,4,4194304,33826480,118.250554,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,1,4,4194304,33665007,118.817739,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,1,4,4194304,33772609,118.439177,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,1,4,4194304,46156329,86.662005,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,1,4,4194304,46108869,86.751206,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,1,4,4194304,46140790,86.691190,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,1,4,4194304,46812224,85.447767,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,1,4,4194304,45988453,86.978355,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,1,4,4194304,33610625,119.009986,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,1,4,4194304,33142653,120.690399,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,1,4,4194304,33824467,118.257591,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,1,4,4194304,33357468,119.913178,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,1,4,4194304,34020295,117.576876,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,1,4,4194304,51916501,77.046795,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,1,4,4194304,54341646,73.608370,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,1,4,4194304,50842990,78.673579,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,1,4,4194304,50919445,78.555452,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,1,4,4194304,50807052,78.729228,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,1,4,4194304,35672645,112.130738,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,1,4,4194304,35126679,113.873560,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,1,4,4194304,35093285,113.981920,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,1,4,4194304,35055564,114.104568,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,1,4,4194304,35114505,113.913040,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,1,4,4194304,54591326,73.271714,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,1,4,4194304,54953999,72.788151,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,1,4,4194304,54327339,73.627755,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,1,4,4194304,54395989,73.534834,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,1,4,4194304,54698498,73.128151,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-0.23.0,encode,standard,padded,1,4,4194304,28307683,141.304394,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-0.23.0,encode,standard,padded,1,4,4194304,27735345,144.220308,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-0.23.0,encode,standard,padded,1,4,4194304,27754852,144.118945,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-0.23.0,encode,standard,padded,1,4,4194304,33449511,119.583213,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-0.23.0,encode,standard,padded,1,4,4194304,27751146,144.138192,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-0.23.0,decode,standard,padded,1,4,4194304,53355791,74.968432,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-0.23.0,decode,standard,padded,1,4,4194304,52524256,76.155291,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-0.23.0,decode,standard,padded,1,4,4194304,53018976,75.444686,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-0.23.0,decode,standard,padded,1,4,4194304,52709574,75.887542,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-0.23.0,decode,standard,padded,1,4,4194304,52522391,76.157995,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64ct-1.8.3,encode,standard,padded,1,4,4194304,33277417,120.201637,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64ct-1.8.3,encode,standard,padded,1,4,4194304,33173331,120.578787,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64ct-1.8.3,encode,standard,padded,1,4,4194304,33870123,118.098183,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64ct-1.8.3,encode,standard,padded,1,4,4194304,33565259,119.170837,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64ct-1.8.3,encode,standard,padded,1,4,4194304,33375271,119.849214,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64ct-1.8.3,decode,standard,padded,1,4,4194304,107570097,37.185055,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64ct-1.8.3,decode,standard,padded,1,4,4194304,108588333,36.836370,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64ct-1.8.3,decode,standard,padded,1,4,4194304,107831088,37.095054,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64ct-1.8.3,decode,standard,padded,1,4,4194304,108722516,36.790907,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64ct-1.8.3,decode,standard,padded,1,4,4194304,107683340,37.145950,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,2,4,2097152,18296209,218.624525,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,2,4,2097152,18311347,218.443788,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,2,4,2097152,18497097,216.250150,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,2,4,2097152,18887652,211.778574,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,2,4,2097152,18687896,214.042287,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,2,4,2097152,33088422,120.888207,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,2,4,2097152,32893805,121.603445,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,2,4,2097152,32856815,121.740345,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,2,4,2097152,32794468,121.971791,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,2,4,2097152,33006588,121.187928,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,2,4,2097152,18546009,215.679826,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,2,4,2097152,18446902,216.838578,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,2,4,2097152,18568471,215.418922,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,2,4,2097152,18387791,217.535646,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,2,4,2097152,18057690,221.512275,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,2,4,2097152,23753771,168.394315,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,2,4,2097152,23859270,167.649723,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,2,4,2097152,23449860,170.576711,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,2,4,2097152,23519250,170.073450,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,2,4,2097152,23987320,166.754769,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,2,4,2097152,21620065,185.013320,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,2,4,2097152,21760139,183.822355,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,2,4,2097152,21645323,184.797427,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,2,4,2097152,21555784,185.565044,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,2,4,2097152,24917521,160.529613,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,2,4,2097152,27874287,143.501428,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,2,4,2097152,27682857,144.493757,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,2,4,2097152,27582938,145.017184,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,2,4,2097152,27663250,144.596170,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,2,4,2097152,27640457,144.715408,ssse3-sse4.1,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,2,4,2097152,21396324,186.948001,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,2,4,2097152,21945077,182.273227,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,2,4,2097152,21867009,182.923966,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,2,4,2097152,22504640,177.741124,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,2,4,2097152,21883772,182.783845,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,2,4,2097152,29610806,135.085820,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,2,4,2097152,29181478,137.073249,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,2,4,2097152,29149807,137.222178,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,2,4,2097152,29164937,137.150991,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,2,4,2097152,29162572,137.162113,avx2,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,2,4,2097152,22463493,178.066697,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,2,4,2097152,22456610,178.121275,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,2,4,2097152,22639534,176.682082,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,2,4,2097152,22656376,176.550742,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,2,4,2097152,22459204,178.100702,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,2,4,2097152,32063542,124.752281,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,2,4,2097152,31983582,125.064166,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,2,4,2097152,31976689,125.091125,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,2,4,2097152,32117975,124.540853,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,2,4,2097152,32532004,122.955844,avx512-vbmi,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-0.23.0,encode,standard,padded,2,4,2097152,14645978,273.112523,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-0.23.0,encode,standard,padded,2,4,2097152,14425052,277.295361,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-0.23.0,encode,standard,padded,2,4,2097152,14484343,276.160265,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-0.23.0,encode,standard,padded,2,4,2097152,14526172,275.365045,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-0.23.0,encode,standard,padded,2,4,2097152,14494212,275.972229,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-0.23.0,decode,standard,padded,2,4,2097152,26597243,150.391527,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-0.23.0,decode,standard,padded,2,4,2097152,27285929,146.595705,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-0.23.0,decode,standard,padded,2,4,2097152,26591752,150.422582,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-0.23.0,decode,standard,padded,2,4,2097152,26310183,152.032390,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-0.23.0,decode,standard,padded,2,4,2097152,26266020,152.288013,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64ct-1.8.3,encode,standard,padded,2,4,2097152,16939955,236.128136,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64ct-1.8.3,encode,standard,padded,2,4,2097152,16967337,235.747071,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64ct-1.8.3,encode,standard,padded,2,4,2097152,17352733,230.511240,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64ct-1.8.3,encode,standard,padded,2,4,2097152,17779876,224.973448,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64ct-1.8.3,encode,standard,padded,2,4,2097152,17267242,231.652513,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64ct-1.8.3,decode,standard,padded,2,4,2097152,58484645,68.394020,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64ct-1.8.3,decode,standard,padded,2,4,2097152,57565615,69.485925,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64ct-1.8.3,decode,standard,padded,2,4,2097152,56806776,70.414135,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64ct-1.8.3,decode,standard,padded,2,4,2097152,57472349,69.598686,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64ct-1.8.3,decode,standard,padded,2,4,2097152,57485734,69.582481,external,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,3,4,1398101,18322749,218.307801,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,3,4,1398101,18379174,217.637585,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,3,4,1398101,18153550,220.342525,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,3,4,1398101,18090151,221.114741,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,3,4,1398101,18065715,221.413824,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,3,4,1398101,24708257,161.889163,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,3,4,1398101,24733475,161.724103,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,decode,standard,padded,3,4,1398101,24643035,162.317630,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,decode,standard,padded,3,4,1398101,24720812,161.806944,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,decode,standard,padded,3,4,1398101,24691026,162.002140,auto,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,encode,standard,padded,3,4,1398101,17993870,222.297874,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,encode,standard,padded,3,4,1398101,17934819,223.029797,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,2,base64-ng,encode,standard,padded,3,4,1398101,18198184,219.802099,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,3,base64-ng,encode,standard,padded,3,4,1398101,17967670,222.622023,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,4,base64-ng,encode,standard,padded,3,4,1398101,17973962,222.544092,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,0,base64-ng,decode,standard,padded,3,4,1398101,18120659,220.742471,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
1,commit-3-amd-9950x3d,run-1,1,base64-ng,decode,standard,padded,3,4,1398101,18122782,220.716612,scalar,avx512-vbmi,avx512-vbmi,x86_64,linux,0
